1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3.543234613,3.360452477,3.088878778,3.774382693,3.721603479,2.857979522,2.999488574,3.239629254,3.190440834,2.281240512,3.956388332,2.760671504,3.448464026,3.649514963,2.742564795,2.812742187,2.393027012,3.991569251,3.168692697,3.574115924
3.839829688,4.002204501,3.189863872,2.808751827,3.250000481,3.538315744,3.571047969,3.64837947,2.576970307,3.750223241,2.583913954,3.720676654,3.76875698,2.396974459,3.204233714,3.01488922,3.179714169,3.559724312,2.826811957,2.879436568
3.249679544,2.613638808,3.320537411,3.547026725,1.71483223,3.40396563,3.762166225,3.572486237,2.259668105,3.748887224,1.954075677,3.471306887,2.634712047,3.357021877,1.751855506,3.409753769,3.261085626,3.363254925,2.527725426,2.984092875
3.236262378,2.616423331,3.284350911,2.135596144,3.806964763,3.346867627,3.87927272,3.74705552,3.103949011,1.663518654,3.680380966,2.983589239,3.07096096,3.410788266,3.007581378,3.11587058,3.572653787,3.657377881,3.7325664,3.451891396
3.440169307,3.884966468,2.480750046,1.899324004,3.035764123,2.916040123,2.821473512,3.458059192,3.294245222,3.109461414,3.014749519,3.074133497,2.252102301,3.542871007,2.38013164,3.256145694,2.910263983,3.623493562,3.573028764,2.872376535
3.302730498,2.832980548,1.800318346,3.761952025,2.949042073,2.640334714,2.884187734,3.322864907,3.581839171,3.777504117,3.577983795,3.116948245,3.077759047,3.991176452,3.887004592,2.53341452,3.481698778,3.513273085,2.785814686,2.624358714
3.402329143,3.30871542,2.310694751,2.181265273,2.998457171,2.535824855,3.031194019,3.383952827,3.753234936,3.1035951,3.444913334,2.723541127,2.777255576,3.044845283,3.490696684,1.766749836,2.859748098,3.563058181,3.767158653,3.642435848
3.456919062,3.378055953,3.259783179,3.346256903,3.985379562,3.774279765,3.469164608,2.5774177,2.322771479,3.853819412,2.937331333,3.054904046,3.265163287,2.754128235,3.43739685,3.978255671,2.996261916,3.900101769,2.818256676,3.58647671
3.614225721,2.906935126,3.548636861,3.238085011,3.273402248,3.617085611,3.80182346,3.682487876,2.312892434,2.096956788,3.354063836,2.862495797,3.516877675,3.734995775,2.022077624,3.028802628,2.929340626,2.88041585,2.584748001,2.50972726
3.821511561,3.023295525,3.158283243,2.974663983,2.795145906,3.034413804,3.783640258,1.959784296,2.285608103,3.817188041,3.292938217,3.498885364,2.969400533,3.582183643,2.180526401,3.987200277,3.624813983,2.493788474,3.184366863,3.907339758
3.244870187,3.39523829,3.849069342,2.556986164,3.289612969,2.238023,2.535216061,2.874797206,2.898436827,3.503365784,3.695216094,2.216722918,3.196605616,3.605128366,2.658376367,3.1055617,2.963579438,3.779504777,3.390223777,2.722621954
3.751638308,3.670696727,3.450603097,3.922158858,3.857767257,3.961143017,3.488670931,2.41000766,3.249528874,3.449758268,2.41325443,2.881872872,3.699968652,3.294661338,3.128309786,3.191177496,2.885594498,3.648707948,3.720587539,3.802533969
3.262881744,2.747063736,3.291719809,2.670986771,3.346432613,2.276508498,3.000664996,2.737578022,3.444804717,3.818398514,3.715488309,3.744471667,2.673989327,3.670053363,3.413627222,1.893553369,3.7169333,2.702120892,1.362495715,3.824097395
1.278680681,3.697560384,2.891667989,2.655888363,3.792721895,3.093690877,3.728260117,3.801277607,3.73046592,2.808042568,3.78289883,2.958728557,2.700603667,2.126995431,2.718836292,2.873507816,2.849882327,3.962490998,3.712513669,2.844033679
3.597414591,2.21858728,3.62103041,2.534080813,2.576634897,2.560413288,3.903123704,3.488805022,2.71987488,3.356757271,3.063199729,3.521649621,3.129015905,3.67663273,3.054843359,3.588647397,3.312298974,3.385692036,1.829755585,3.062922151
2.664013389,3.366851167,3.46601802,3.353728398,2.372369122,3.129957849,3.652671753,3.722714805,3.648289278,2.192464814,2.065462492,2.05378602,3.0192604,3.08476579,3.83420438,1.690348967,3.61405679,2.593991958,2.711107633,3.091868418
1.89559419,2.170740924,2.762241087,3.597580803,2.587181067,2.608784125,3.883323242,2.601084287,3.395526283,3.323148731,3.21066796,3.331394185,3.640928192,2.945642437,2.082124512,3.606648343,3.225059643,2.154673437,2.522618303,3.731230361
3.026797437,3.418807904,3.089022665,3.295109828,2.986698964,2.906654247,1.915509893,3.200794821,3.15253085,2.888140387,3.868159107,2.857074924,2.281556755,2.588770816,3.371494694,2.338410016,3.446478407,3.785506405,3.048697726,1.47085948
2.816975037,3.800493336,3.214910893,3.251543867,3.61717194,2.486254945,3.813711816,3.949965545,3.126731995,3.351003397,3.382457739,3.691030544,2.548917447,3.71187061,3.08969096,3.764217925,3.85539012,3.373938509,2.784647788,3.945821482
3.171289135,3.36290045,3.767604536,3.234344171,3.465049768,3.171494724,3.680565085,2.565378879,3.393200434,2.465489379,3.033493527,3.232976287,2.81862405,3.282775918,3.489087742,2.420749571,3.074660902,2.293916321,3.439296813,3.950592422
3.358446465,3.124161166,2.872893166,2.957465049,2.964199195,2.681701752,3.043041473,3.324456278,3.264063581,3.761000515,3.161197444,2.389187382,3.713572883,2.720612904,3.186413943,3.103544926,2.904474938,2.026661111,2.381768576,3.063154947
3.512314439,2.551724353,2.532596496,3.878979797,2.900143757,3.626666753,2.330308665,3.344257872,3.148019185,2.828602053,3.607161306,3.550975028,1.505142267,2.189921853,2.274418606,3.378508135,1.700806522,2.397782947,3.418449905,3.607754467
3.32846279,2.953011506,2.459456781,3.042758194,3.23030526,1.93014628,3.333344781,3.044856268,3.605708866,2.494292948,3.370877142,2.894783249,3.726262096,2.926662433,3.776776177,3.294266451,3.454206713,3.196858292,3.532064462,3.900829057
2.99577738,3.080435336,3.561916199,3.082829079,3.727827055,3.821163484,3.479416469,2.457134989,3.599820375,3.907268993,3.17490686,3.494355643,3.816488524,4.001922098,3.022038217,3.330182792,3.459518185,3.511988675,3.56265338,2.684421816
3.495502635,3.080637773,1.700893796,3.741495705,2.882316409,3.431625077,3.409561874,3.720904344,2.455476716,3.382329209,2.593341063,3.823190261,3.854553205,2.125890883,2.896724184,3.5576712,3.508976554,3.140055487,2.056169378,2.584078469
2.456452011,2.274132077,3.308244123,2.346285056,3.591649001,2.651900162,3.67741389,3.537014698,3.647057172,2.306941477,2.927423885,2.94558262,3.892894577,2.740545282,3.677082382,3.346377854,2.877194473,3.981508144,3.483309701,3.622539623
3.094646642,3.801966041,2.636446643,3.751157754,3.240595345,3.224296112,3.436040426,3.200678642,3.143216652,3.806671184,2.814184567,3.159087119,2.275227338,3.256901796,2.814101256,2.854344192,3.387736943,2.915902038,3.254114544,1.771914192
2.175943205,2.680900448,3.797802131,3.795982803,3.251417668,2.940995333,2.808043324,3.88031224,3.953677621,2.528034243,2.495844182,3.982912213,3.623572836,2.890956325,3.398013114,2.463159118,3.977764858,3.636790456,3.5782161,2.379040269
3.111530145,3.309840663,3.71759957,3.867147539,2.920087265,2.840497403,3.197398524,2.029442032,2.529449746,1.684875441,3.612135266,3.557534845,2.988928781,2.195232194,3.951392509,3.25753386,3.384529463,2.945610789,3.964296871,2.520287113
3.017811922,3.31774692,3.957334261,2.863106453,3.877460834,3.191005212,3.284704335,3.611352142,2.211824552,3.870313215,3.593408489,3.342474137,3.246565185,3.505607174,3.406562293,3.110241045,2.44440972,1.618270316,3.762744939,3.132290099
2.49023047,3.071397969,3.067689707,3.497353761,2.981408182,2.634701433,2.679198874,4.017430361,3.50482009,3.421017893,2.578793228,2.602020754,3.658402204,2.916332741,3.395265429,3.952749526,2.734954705,3.79903201,3.093092526,1.256897198
3.499953436,1.467218806,3.282177323,3.828221821,3.039045662,3.331545086,3.393194273,3.590147489,3.668558133,3.441847542,3.471127075,3.9167259,3.556900677,3.885504968,1.822213091,3.617133563,2.870958142,3.531566424,3.68853812,3.198751713
1.618246531,3.374937299,3.431222474,3.197807365,3.525880627,3.110349259,2.991046395,1.698867186,2.493963291,3.317813654,3.706226322,3.30335447,3.589371703,3.50410782,3.684772429,3.707810956,2.339471901,2.931725848,3.238858901,2.561880338
1.91623475,3.087990501,2.806362132,2.859844307,3.54648895,3.791517514,2.610618576,3.750671492,3.716338743,2.511199451,2.84668088,3.774999292,3.499813166,3.509181203,2.774946467,2.650358895,3.118575793,3.532606658,2.526785623,3.434471552
3.060262163,3.262761463,3.063871931,3.52781726,3.049415692,3.44163615,2.875214018,3.58576297,3.036598575,3.277922427,4.024760583,2.984666931,3.257720808,3.503461655,2.561500117,3.490763934,3.554545997,3.777892815,3.216548762,3.448302851
3.376157761,2.542740665,3.736678571,2.893072511,2.39109522,3.717255494,2.627612695,3.300820875,2.965521197,2.231823542,3.594608191,3.87324713,3.50213149,3.012059588,3.638640415,3.924907185,2.285320028,3.834647685,3.690807576,3.266929945
2.520027956,3.325246274,3.626080502,3.049060748,3.366829835,3.57930467,3.200512985,3.30532124,3.358977407,2.880041181,3.014966168,2.663517513,3.427056412,3.160136143,3.439511557,2.844305249,2.685172977,3.458674554,2.513719685,3.603374185
2.489217197,3.073255065,3.073208714,3.754317756,3.532845712,2.600611213,3.602268387,3.614799411,1.424324016,3.769897281,3.296355723,2.729124359,3.718921102,1.920659049,3.271156605,3.617939411,3.1882348,3.448726664,3.097076706,2.917039446
3.18257337,3.947415776,3.240727721,3.555353527,2.999042218,3.789682254,3.438136183,2.949410482,3.400711094,3.203092333,3.696302432,3.959798182,2.902063743,3.005714737,3.049166501,2.524251026,3.733445043,2.293890243,2.903569056,3.466664233
2.702018643,2.57161689,3.619645376,3.371201358,3.294971088,3.221999226,3.599048227,2.277735267,3.222396216,3.922979671,2.335568231,3.919493577,2.896915747,3.291977858,3.458728625,3.875502279,3.073620052,3.114301586,3.599747187,3.548520538
2.528816499,3.134457458,3.617076662,3.332690086,2.411840629,3.620880527,2.055541233,3.337097635,2.860546554,2.893234809,2.202676061,2.445309702,3.690504006,3.48791329,3.624219534,3.975044222,3.448936783,2.297476235,2.04550272,3.055223591
3.57072658,2.543790411,3.90500978,3.846885518,2.354528251,0.852740065,3.875033969,3.637771982,3.455610197,1.772860702,3.53579606,3.608592977,2.376241787,3.141818117,3.812420719,3.852445003,2.0111523,3.054634287,3.855362771,3.926694487
2.97061612,3.283925261,2.694085793,3.865578182,3.334984105,3.448732348,3.317334916,3.695115995,2.104051463,2.721017401,2.483490817,3.546152843,3.430636742,3.575381905,3.19295937,3.617805245,3.764773146,2.983600192,3.923749824,3.024863594
3.13876449,3.300190983,3.329810753,2.855548016,3.730807503,3.217424111,3.554365355,3.840138515,4.02850165,3.860497574,2.119188273,3.364652492,2.979529582,2.822328003,2.846385056,3.905882553,3.918842315,3.274690729,3.41909809,3.571584235
3.745526494,2.343879319,2.364707058,2.897854139,3.891769745,1.509937692,1.685285826,2.651054468,2.153048326,3.99574169,2.520410672,2.346911573,3.313895804,3.172791721,3.691886077,1.590028313,3.339441278,2.965819006,2.923721429,3.069860177
3.820758349,1.808734421,2.612962621,2.658655992,2.859112491,2.392690242,2.52648066,3.992535932,3.173475759,3.420382029,2.656656712,3.727230842,2.349035212,2.905583649,1.865105034,3.955242076,1.45037691,3.392322927,2.941661623,2.243029495
2.137642646,3.79049231,3.718977879,3.663651297,3.384517138,3.31202113,3.195501921,3.867574586,2.928731837,3.238234602,3.50396222,3.744266159,3.916983612,3.833603463,3.43564077,3.033206138,3.399483899,2.848843826,1.953523078,3.572381874
3.534048637,3.262840539,3.192034333,3.859445225,1.83259187,3.131345636,3.245844761,4.004572167,3.726960139,3.681506063,2.866263679,2.6486318,2.681289499,3.469945069,3.501375071,3.230004555,3.373154436,2.461490709,3.406239856,3.344216839
3.23994496,3.175665524,2.750549471,2.540684073,2.508261334,3.024833718,3.901573071,3.16049415,3.710818844,3.579019307,2.642897937,3.558123255,3.770691072,3.466615374,3.634504828,2.937129212,2.591864599,3.675850606,3.72810855,2.539746398
3.319839446,3.216799568,3.333109022,3.673151206,2.955586179,4.037030592,3.521012122,3.011432602,3.112083,3.62860747,3.652946443,2.521758677,2.65127854,3.552836794,3.035466832,3.491364158,3.772919973,3.540783598,3.806794603,3.133757596
3.403490435,2.288395018,3.167853625,3.530892746,2.666729705,3.619580041,3.801207377,3.282912098,3.035144253,3.53217329,3.847631503,2.974020556,3.047563158,3.17088627,3.733554574,3.390786036,2.456648849,3.685486052,3.134793201,2.129354846
3.581670016,2.823101724,1.799270845,2.893305271,3.291316974,2.312551846,3.682456232,2.733673218,2.806627875,3.525847453,2.208837965,3.080232164,3.217647786,3.925988047,2.92885202,3.799303142,2.481824655,3.26175356,3.436410025,2.769444451
2.231914616,3.637901107,3.468219058,1.623977327,3.440896515,3.273268201,3.207142297,2.816831614,2.852914822,3.036398743,3.459980123,3.584095093,3.359323926,3.414800933,3.182419189,3.28948281,3.241098812,2.918534797,3.399133816,3.995346731
3.244105017,3.511328462,3.770513053,3.290824243,3.430265044,3.123343077,1.764922996,3.531141287,1.707338494,3.272538726,2.80406548,2.566071942,2.725365386,2.807890951,3.312916,3.534993633,3.179156719,3.770502305,2.367830063,1.916574675
3.882646048,3.438261355,3.290651336,3.0682895,3.993190303,3.628101604,2.377501877,3.567745111,2.544768724,2.823531957,3.680516647,2.350619643,1.586129119,2.954485989,2.342211866,2.78994693,3.166811505,3.643840355,3.21817063,2.867158889
3.798771783,2.203606897,2.233494035,3.58370815,2.222627911,3.592283744,2.719457943,3.882951865,3.125748412,3.352637703,2.293277421,3.283617298,3.615906341,3.698273529,2.254699357,3.726566941,3.278730466,3.677986207,3.537200272,3.430850991
3.715319083,3.689798852,2.481029677,2.859689277,3.791847097,2.806427627,3.906983812,2.722217881,3.127545016,3.470290739,3.34356688,3.172628405,3.789894608,2.889721832,3.322767275,2.277032057,2.923682023,3.486478808,3.639689577,3.638723291
3.709285377,3.218482211,3.555279409,3.722052529,3.110921015,3.462302616,3.615591693,2.54997622,3.518697113,3.178098638,3.187410382,3.64229003,3.902523866,3.429553172,3.210818988,3.711082116,3.161522236,3.627135612,3.659590314,2.86560882
3.301550885,3.849703336,3.544024345,3.299355723,2.440163125,2.910856136,3.416633091,2.75757363,2.961246809,2.712797237,3.108752643,3.880794747,2.709626444,3.751828539,2.94064254,3.559468697,3.425124646,3.471851267,3.531925093,2.41203382
3.157523534,3.05487543,3.900825337,3.649377374,1.73877716,3.158831901,3.638902966,2.106209102,2.323697844,3.629267231,3.545418772,3.689068391,3.1723537,2.133453268,3.38281477,2.508255786,2.953915988,3.146676526,2.060466781,3.024344658
2.824221959,2.12634539,2.50051276,3.18004395,2.942893744,3.667967756,3.78026122,2.941181618,2.917921847,3.005676574,3.42585774,3.860033479,3.998990013,3.178239857,2.971705142,3.825578695,3.1751497,3.546943047,3.275859051,2.971995933
2.778965974,3.714359635,3.211389255,2.693857815,2.968682631,3.90734077,3.26037012,2.736030536,3.526879377,3.651961125,2.513257259,3.661286539,2.785665295,3.552694843,3.560679438,2.92352741,3.458193121,3.953084488,4.011286314,3.623343132
3.98980272,2.936213447,2.186124744,3.144845792,2.975534476,2.78175677,3.843201874,2.931442895,2.612711895,3.731352512,2.153671001,2.636371918,3.55565413,3.676941836,4.017167192,3.836516708,3.706969839,3.815083114,3.716638974,3.641992822
3.746286022,3.722314198,3.421786467,3.363036901,3.203437967,1.890188465,3.77598283,2.762081481,2.800029655,3.732926697,2.054401263,3.997355673,2.924286726,3.134169004,2.314925593,3.725211969,2.548764133,2.634319287,4.00459064,2.821343717
2.845988882,3.177673976,2.672819998,1.977487523,3.814151179,3.982699107,3.55064936,3.096630772,3.717489961,3.388269173,3.212298776,3.423923362,3.615772998,3.056075164,3.360390266,3.345266096,3.851751251,2.858498438,3.779638363,3.221960609
3.65159842,3.09129802,3.622914919,2.658291603,3.474017928,3.319808606,3.26280628,2.839271001,3.747322131,3.48335813,3.602357687,3.402891432,1.740713251,2.356346737,2.176082298,3.3840732,2.428060084,3.513644006,2.120413112,3.588239461
2.461217452,2.987895441,2.863208463,3.179436897,3.766387006,2.82692022,3.811960469,3.844099076,2.858530003,1.931934241,3.062726341,2.924024574,3.029768969,3.392658174,3.840155499,3.796422398,2.977628511,3.283713467,2.898718658,3.208273647
3.402579487,2.33550521,1.52405979,3.009702567,3.677919352,2.744360947,2.452712787,2.904612433,2.667410306,3.562654777,3.511446811,2.667812541,3.672531581,3.59808012,2.386754585,2.554291629,3.340831745,3.163780076,3.999110928,2.997388382
2.452257063,2.922523566,3.330773169,3.987521953,2.838212412,2.505527856,3.887016528,3.691498502,3.404629843,3.526436111,2.918981503,2.206466663,3.877665848,2.42930949,3.246437392,3.238132642,3.861613343,3.888018772,2.803135559,3.650757584
2.664893567,3.822924166,2.639281193,2.229317263,1.752267509,3.221124758,3.402797089,3.226551875,1.57854322,2.663310589,3.983740324,3.939505259,3.571034888,2.77590017,3.001474263,2.655411629,3.742226052,3.322238658,3.082083006,3.465944993
3.736558269,3.581072726,3.375495814,3.194960849,3.420347925,2.820182859,3.28086226,3.489032353,3.396071975,3.836407412,2.767855831,3.061413196,3.476720448,1.809675333,3.558373254,3.447010139,2.990141297,2.985424044,2.724967619,3.685414238
2.545052812,3.66970911,3.031062507,3.049954701,2.801023091,3.722619317,3.492257535,2.627039842,3.792689548,3.607406933,3.659549957,2.882942887,3.943802044,2.970811038,1.934606694,3.475810249,2.631210176,2.891222452,1.606063457,3.198521574
3.33655264,3.086292221,3.303314615,3.218029217,2.744120157,3.888140616,3.018457339,3.574144672,3.410406064,3.421585028,3.226234905,3.454030675,3.5704951,2.739843103,3.74579022,3.434004785,3.247493492,3.598618327,3.750219658,2.536369331
2.116139641,3.258388663,2.96467716,3.961817143,2.482773473,3.68686491,2.268666857,2.850648673,3.317940948,3.32701815,2.278959686,2.22997161,3.946519113,3.43730359,2.7627822,3.911076589,2.467864852,3.554783632,3.260437703,3.011555392
3.545465395,3.93409674,3.085753366,3.118033716,2.460852586,3.457409526,2.176198747,2.334543838,3.861380965,2.94431826,3.674106954,2.25145982,1.319828177,3.248096316,3.290575696,2.986555439,2.991309573,2.637538652,3.385756581,3.730827824
3.237706688,2.336374211,3.29670038,2.74203434,2.776465649,2.142951136,3.306286049,2.782629414,3.114732744,3.389282924,3.297663412,3.501973128,3.88015087,3.31821475,3.844103806,3.714953724,3.642355719,2.999287225,3.380137668,2.845493661
2.357950789,1.883331279,3.568104966,3.199937423,2.911371905,3.293337527,2.75829504,2.848641624,2.525041607,2.994545649,2.689387442,3.520724392,2.457224381,2.656244236,3.851227603,2.358814875,3.024801079,3.707831082,2.222103104,3.784747027
3.059210776,3.933214299,3.475562609,2.875955197,3.310517799,3.283375247,2.797189796,3.810342176,3.370409883,2.76249152,2.187330392,3.13521986,1.920772695,2.216779291,3.305010743,3.777796507,3.181680921,2.576240601,3.144501085,2.914160063
2.717905592,2.910706775,2.721012299,2.700855573,2.772028953,1.125241534,3.364486351,2.623047773,2.352734921,2.973020435,3.909694509,3.820662063,3.397863107,2.182542116,3.748831328,3.639881929,2.427778136,0.897624569,2.993846788,1.898206435
2.365176561,3.616512994,2.777302201,3.545780666,3.414149403,3.134131443,3.178721605,2.366868521,2.271420704,3.239272748,3.822057936,3.816400148,3.661638068,3.570285221,3.100647805,2.891381128,3.001939659,2.64353593,2.896876855,2.881041649
3.036458192,3.390325857,2.717843116,1.392687862,3.371519125,2.450975364,3.500606868,3.686101362,3.816426813,3.241771434,3.146272368,1.567645776,2.579079866,3.586305513,3.518608285,3.324238621,2.840679321,3.222159218,2.964733723,1.90140118
3.322705843,3.325974378,3.905933418,1.697144089,3.130131939,3.457568599,3.303421987,3.030884597,3.434706462,2.679384642,3.780944068,1.306114553,3.379667331,3.318155109,2.311503167,3.503516151,2.597609189,3.731878078,3.393409669,2.70701842
3.801955873,3.557600916,2.330638877,2.878308518,3.270792044,3.218141112,3.565720914,3.23316743,2.527927358,3.891055284,3.595541946,2.358926902,3.672107829,3.001266805,3.424580259,3.158705409,3.4200936,2.873823782,2.508457077,3.118906781
3.161132564,3.422833065,3.448522951,3.417768614,2.648837702,3.570758266,2.768322167,3.875071132,2.814876511,3.125770051,2.275062832,3.156053027,3.579389112,3.319995673,2.585367271,3.616647233,2.937398327,3.214553439,2.779337624,3.521977488
3.417587312,3.613945595,3.352472506,3.625394662,3.293773828,3.743097358,3.489198903,3.083528746,3.346449203,1.813489412,3.401645255,3.956474567,3.620094225,2.47525547,2.120471058,3.124168615,2.349786026,2.576873723,3.732985123,3.775527887
3.776785031,3.288668259,3.996214911,3.883381554,3.11964951,3.551172223,3.397341108,2.276712673,2.986180602,3.739227247,1.955381747,3.125647021,3.338203154,3.705553392,3.792967278,3.746737962,3.235709189,2.844630857,3.560197369,2.225260435
3.316553311,3.505171052,3.703880454,3.845605399,3.567294693,2.444166664,2.528902829,2.254173886,3.233540128,3.2954871,2.558210532,3.841854005,2.778175385,3.211432644,3.281942517,2.765014834,3.733085848,3.417601836,3.562037477,2.18514972
3.866251811,3.744055598,3.330929267,2.162444211,3.808286718,2.668052705,3.068779822,2.06057932,2.531124579,3.400854846,2.55948614,3.677592735,1.752491737,3.657355301,3.923043445,3.210881956,3.668235015,3.568734741,2.142997397,2.929882006
2.463359522,3.106456893,3.879020778,3.370050702,3.372627023,3.131900095,1.832420976,2.794403532,2.83585134,1.398841284,2.364574162,3.105803948,3.195615455,3.909969804,3.853530582,3.45205706,2.50756397,2.382111198,3.857811765,1.843397223
2.948886105,3.534076442,3.272898285,3.399646706,3.504108511,3.727993416,3.690807162,2.916485963,3.500573878,2.958649998,3.363184837,3.95594793,2.777174564,2.865522303,3.877545772,3.323549517,3.612273906,3.361728227,3.073322046,3.043492401
2.44523849,3.397142382,3.841121379,1.181464705,2.328345198,2.337558241,3.713780235,2.570197124,3.257702484,3.548828536,2.480954275,1.696936443,1.617590391,2.264996949,3.340307477,3.147683203,3.672574866,3.489540749,3.742457302,3.597693404
3.753344155,2.715513088,3.401100689,3.354323391,2.813694433,2.578044231,3.110602915,1.848066161,2.398452232,2.222148948,2.054058546,3.099847664,2.167157651,3.699405582,2.865827723,3.789918802,2.951023843,3.303073696,3.177294804,3.368600945
3.40690923,2.873189162,2.810625016,3.639941649,3.999903498,2.684686073,2.352869663,3.47837725,2.390374291,3.441399091,3.752178788,2.889754187,2.882795112,3.365850028,2.885285315,3.786371805,3.342059002,2.60534645,3.630256958,3.074063045
3.57667181,3.822315818,3.166320445,3.350948081,3.423942259,2.471856634,2.840920982,2.68463029,2.641294712,3.366158927,3.534025112,3.669531786,2.989647776,3.149933694,2.59051161,2.91360214,3.642188735,3.516133983,3.6198449,3.564897641
3.552276994,3.887186562,3.049774244,2.272689354,3.686945378,3.588219645,3.415956123,3.40829428,2.842815121,3.978361109,2.96297601,2.953674146,3.29328049,3.654649433,3.871250534,2.897855289,3.173935467,3.759297171,3.29619996,3.474314753
3.895222536,2.955754426,2.577684394,3.937501372,3.323643686,3.622056247,2.625694322,3.588004942,3.579147565,3.268860911,3.944877565,3.487925416,3.572316356,3.501683251,2.288096445,2.992691897,3.363674851,3.55590007,4.019010795,3.615834326
3.041826649,3.769199809,2.866562911,3.215828638,3.116280307,3.817069278,2.346645657,2.465563173,3.356610899,3.364023869,3.689970978,3.442399739,3.652542733,3.693189158,1.737762135,2.288531924,2.07910433,3.225710662,3.637562863,3.588542913
3.96631658,2.32857285,2.387493118,3.339713195,3.10050297,2.426068817,2.638227469,2.593332421,3.721726248,2.957717879,3.961874595,1.952192268,3.109416784,2.796656492,3.799149371,3.304311545,3.595510085,3.922082301,3.745421102,1.546641328
1.971105004,3.58168646,2.104030422,2.443528093,3.890900087,3.109163824,2.299578432,3.635091164,2.860035156,2.354192876,2.858453758,3.047140098,3.748314654,2.701583732,3.442388988,1.883757838,2.760984356,3.309587187,3.574182363,3.310633811
2.677716041,3.480414651,3.380024318,3.03873007,3.302104339,2.895284673,2.866584648,2.67300191,2.67198839,2.723342063,3.008876576,3.340297108,3.171497664,2.361089886,3.779583426,2.131008661,2.713400603,3.353097072,2.676089854,3.62287868
3.196798135,3.917716902,3.000399018,3.790664344,3.663145567,3.367988642,3.527485891,2.180436799,3.789944169,3.334523159,2.905376157,2.198098136,1.958139476,3.267247699,3.252330921,2.327695525,3.370924999,3.400866896,3.521843928,3.155204139
2.77537892,2.308387266,2.926538643,3.487663272,3.519126981,3.060179772,2.197261356,2.664962821,2.776850216,1.638518635,2.410963359,3.489646242,3.113805623,3.865815151,3.847526049,2.942143771,2.729638004,2.573634073,3.116266452,3.765170275
3.021828498,3.367747626,2.609159099,3.26692212,3.211118173,2.784851415,3.269669102,3.046815194,2.869663872,2.875934494,1.906110934,3.714080031,2.955813879,3.490993963,3.588386711,3.248118957,3.066719059,3.066716413,3.227232018,3.866615909
3.473866909,3.315576968,3.125940317,3.716646273,2.882896734,3.508025684,2.340112662,3.77616433,3.332132666,3.443535717,3.06934868,3.655651611,3.183527227,3.195353156,3.834358059,3.292887425,3.762015715,2.543148759,3.165344937,3.450343244
3.703068326,2.870530432,2.839906472,3.475903505,3.331235412,2.934028092,2.936395985,2.01622806,3.234962445,2.250274926,3.975764632,3.408273848,2.699179028,2.807230219,1.984158751,3.706582431,2.218790493,1.777009616,2.805037003,1.889357634
2.67401357,3.275436557,3.419672351,3.388835158,3.547874518,3.328227749,2.210270213,3.739249261,3.528889793,4.009957805,3.980765769,3.746359809,2.872250443,2.13348244,2.80577604,3.732976463,3.891671595,2.911508826,2.490482593,2.920576876
2.622800078,1.990334753,3.790098787,3.546396145,3.620814978,3.732232508,2.986404867,2.838881889,3.207672759,2.589190427,3.388401849,3.3820259,3.522201068,2.412502997,3.875046781,1.956193699,3.52498808,3.345319386,1.7642748,3.776811339
3.130751222,2.815217463,3.849536331,2.807215713,3.375578818,2.968090862,3.151485987,3.376868991,3.35378724,2.682460675,3.071054137,1.783198625,2.12769243,2.93336455,3.524157445,3.407639376,2.536186199,2.223606374,3.616420104,3.401244666
2.896459029,2.211976984,3.177208814,4.015417444,2.270234156,3.634041387,2.648408725,3.172589226,3.577419615,1.731237156,2.683891972,3.822980747,2.74801198,3.32468899,2.422680375,1.710002529,3.570688131,3.512924496,3.638855943,3.801912931
3.768806002,3.260899433,2.193647178,3.064058349,3.063832852,2.848937652,2.792394207,3.61594783,2.683569933,3.633843055,3.587156207,1.623627452,3.635306085,3.273590361,2.827737859,4.005326468,2.273017349,2.704108639,3.618167775,2.840495413
2.824051642,2.120336043,1.192847654,3.52668591,3.465303416,3.134581786,2.330486659,3.156364921,3.191880149,1.771017262,3.220420814,3.190874027,3.737601607,3.964495039,3.428833422,3.760950041,2.878796148,3.170729905,1.473309852,2.96416354
2.581851007,2.823937592,3.385180136,2.091230889,3.758165101,3.40944492,3.634035858,2.782736969,3.763870755,3.910192995,3.78336261,3.136846167,3.371443951,2.426061851,2.175093251,3.17069708,3.229747571,2.149930666,3.125891114,2.207172343
3.174460255,3.555008612,3.082532974,3.577304982,2.716091716,3.537596254,3.438523631,2.924181519,2.284982312,3.135896316,3.964886842,2.564810062,3.04115648,2.256809185,3.020819854,2.968332687,2.655374343,3.938931897,3.071326225,2.883656015
3.40846837,3.288052471,3.903388072,3.729713209,3.336573047,2.688338225,2.891518509,3.774233088,2.91311039,3.548924096,2.301188681,2.830292772,3.950536525,2.91298139,3.867315875,3.973696723,2.963890898,2.503355664,2.269867528,3.68864462
3.770918105,3.388069866,2.0201668,3.443076511,3.083002976,3.854317579,3.724470816,3.242318208,3.345295789,3.263431279,3.024663472,3.563409009,2.696162475,3.427660936,3.02127179,3.447041219,3.206467264,3.56178465,2.73015917,3.452645819
3.327048932,3.423589333,3.281460906,3.049650418,2.199145864,3.04783871,3.829345338,3.248298858,2.728916748,3.307680733,1.351041221,3.375329612,2.824176863,3.058880357,2.987713675,3.381787007,3.59077629,3.382156306,1.919372642,2.46783397
