1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
3.57736891,3.047296592,3.452307748,3.623658824,3.088095024,2.820457335,2.919596612,3.664223524,2.350367172,3.049422483,3.218270462,3.873614758,3.813167572,3.290107752,2.404033356
3.723861834,2.850120524,2.369217291,3.053308785,2.725916665,3.49267801,3.265086214,2.585786269,3.464884448,3.666347388,2.226402193,3.228426546,2.424375131,3.291684024,2.891996937
1.748981347,3.192694606,3.370139516,3.813466393,3.140872072,3.05810849,2.719038622,3.534010414,2.705159539,3.351671874,3.332511498,3.418742346,3.109490134,3.233843848,2.165694
1.378698339,2.997315048,2.917169523,2.630671773,3.626671199,3.650500133,2.323274665,3.302377599,2.991672544,3.210290749,3.574939706,2.872777029,3.143977274,2.182626947,3.305579698
3.337814032,3.652174432,2.78952317,3.877339407,3.299945974,3.387742172,3.552602097,3.368420295,2.233384591,3.45646812,3.393791281,2.473591242,2.888560212,3.225530081,3.26983738
2.747751971,3.32309801,3.71841475,3.734684851,2.967538461,2.672876241,3.610338498,3.080021087,2.766807784,2.705335263,3.711529389,2.391816043,3.236400714,3.207148016,2.995694856
1.998618717,3.389959222,3.134597299,2.827354244,3.125662142,3.53475543,3.392395958,3.31973558,3.965464547,3.684062639,3.403730723,3.360957009,3.9124535,3.726571311,3.099950795
3.264806166,3.569321893,3.512624865,2.801824262,2.706893218,2.238222512,3.855988384,3.091495133,3.697575853,2.172088183,3.423426522,1.788304886,3.475205639,2.226991368,3.975193837
2.911526613,3.292167384,2.371195418,2.021547467,2.171358216,2.816571362,3.611410284,2.791560181,4.027749726,3.997262279,2.921379991,2.869945629,3.424501598,3.034804069,2.678177986
2.812165162,2.105499833,2.46590431,3.793476841,3.452607404,3.503383276,3.188493095,3.055703653,3.428239603,2.311620347,2.613544837,3.731976863,2.267090803,2.871129056,3.445373299
3.288785918,2.340201792,3.173766512,1.962499272,3.343241949,3.417429824,3.13988099,2.966210992,2.774262963,3.604255977,3.361308658,3.304530146,3.90281674,3.090873487,3.287720055
3.246095557,3.146176875,3.670531221,3.231263523,2.889046997,1.66032555,2.976277695,3.823021371,3.910534351,1.960828997,3.105550941,3.148973396,3.559327326,2.426649049,3.315044987
3.607865607,2.532043643,3.776050587,3.667424045,3.786706455,2.194948452,1.84028828,3.776053382,3.62161706,2.925094309,3.689869206,2.898756609,3.125108598,3.463614084,1.894666778
2.182458726,2.744005576,3.392613897,2.217892062,2.10468866,2.650431704,3.749279157,2.633568726,3.439562993,3.543259928,2.798000119,3.064327779,3.438425604,3.089629841,2.514675252
2.838398167,3.867488444,3.238035262,2.259839236,4.000005583,2.228296337,3.148001746,2.762068855,3.185347621,3.046898428,3.432300776,2.864487346,3.425371207,2.291831904,2.642025042
3.755455175,3.692000059,2.402304211,3.778558536,3.09076797,2.988899403,2.700403157,3.965180773,3.122912267,3.390823593,2.09737503,3.503102743,3.981157585,3.680560124,3.534505703
3.367305431,1.256569682,3.918899709,3.125870132,2.975642388,1.560559591,3.205410892,3.683324846,3.547466418,3.256212442,3.829373471,3.64298322,3.341742971,3.55544422,2.503588243
2.652031376,2.454602933,2.812205863,2.924356445,3.536708358,3.915703607,3.811385723,2.736761368,3.102750463,3.23656831,3.172917515,1.998194498,2.546579226,1.993359192,3.914937947
2.9452589,3.911265772,3.269756687,2.699430296,1.447348588,2.850761731,3.081966051,3.90249858,1.559322685,3.624605533,3.659342362,2.341685252,2.022836565,3.214614942,3.280921307
2.606632076,3.236538053,3.42614895,2.822265806,3.372348041,2.322271887,3.436361065,2.838322697,3.372488969,3.875477232,2.835554824,3.184443509,2.253687739,3.789302569,2.72406287
3.512208183,3.675055955,2.842540503,3.548916014,2.520064538,3.293447612,2.431408455,3.802892141,3.970440627,2.588339814,3.412897163,3.88493371,2.747588535,3.215876464,3.289141239
2.764539715,1.764375784,2.865030267,2.818790498,2.976832111,3.398042207,2.195431535,3.718442519,3.936107831,3.508423952,3.856215835,3.566957917,2.619292271,3.949225106,3.54263553
3.071252716,2.863032526,3.023577245,3.737518361,2.66363309,1.750912267,2.528202377,3.184049821,2.256179093,1.976006055,3.357438618,3.174200002,3.442636665,3.260788385,2.557599971
2.706029324,2.941816504,3.233310481,3.283393468,3.417949801,3.40792605,3.003943726,2.937139518,3.275407433,4.00480625,3.753883017,3.534988947,2.426169933,3.244059048,3.199496104
3.77292516,3.362127525,3.693648513,3.462676017,3.78404204,3.201788176,3.42724327,3.010852379,2.628588713,2.957619779,2.801224646,3.899293775,3.253581497,3.48385479,2.569869175
2.837283071,3.293771412,2.285520494,1.145501171,3.833834095,2.942575665,3.259630572,2.257392354,2.24070315,2.278975723,3.40167583,3.205641119,2.455509598,3.244222245,3.200055378
3.442186299,3.685702708,3.60817152,1.872607593,2.401449487,3.023739918,3.772593753,3.17182711,3.499998016,3.154054826,3.246397345,3.901716064,2.83253908,2.153683298,3.612472359
1.526409484,3.665184077,3.191113114,3.253309842,2.736775499,3.67189835,2.959650032,3.624180208,3.932731152,3.913013774,3.306952023,2.820416207,3.571802625,2.119118945,3.623238866
3.15790101,3.343374029,2.914913106,2.979237972,3.711135253,1.901211001,3.320787639,3.794028593,2.893991354,3.972579993,3.43706191,0.957842094,3.349489025,3.562744575,3.215376468
2.913596634,3.654605874,3.611528681,2.5442927,3.130379323,3.755405174,2.852758562,3.777552446,3.862693125,3.210574105,3.14995718,3.346784692,3.824649105,2.878706754,3.478094055
3.137974603,2.741699511,3.245030287,3.830890572,3.625438727,3.340495077,3.805340447,2.498790288,1.889214003,3.537648723,2.688089536,3.714834734,3.972018809,3.680857339,3.277338829
3.859131556,3.156863756,3.137428789,3.477708709,3.629779992,2.645325563,3.27061212,3.343307863,3.536775063,3.165325778,2.80338781,3.445935228,3.387273152,3.5247851,3.965902446
2.337537441,2.610969348,3.203982876,3.361798956,3.169445367,2.750638624,3.981214041,2.515423116,3.685007265,3.55131072,3.321042081,3.046030316,3.231532753,2.644929218,2.511963198
3.521696555,3.924636844,2.348562417,3.066255258,2.115202971,2.971312461,3.185159041,3.597176081,2.535197975,2.625610596,3.303106423,2.704823409,2.537326304,2.134119589,3.477673894
1.590218233,3.06380403,2.720638141,3.396646509,2.933809378,2.607784852,2.968391514,3.106600826,3.273265593,3.578203786,3.187011151,3.715345931,3.268378095,2.322044008,3.743356116
2.129908404,3.836891711,3.422691456,2.97610329,3.701232826,3.13995511,1.25036461,3.259386486,1.965997872,3.675076018,3.563988837,3.404259106,3.899341339,3.747769599,2.180916402
3.154548513,3.670057834,3.155038353,3.689472752,3.944379564,1.135190071,3.713863662,2.111048911,2.988759028,3.852805911,3.156692157,3.073689589,3.271576,3.917871201,3.151862393
2.901890717,2.042471441,2.553227608,2.582666337,2.240919269,3.71895334,3.632422986,1.833549372,3.619650416,2.770272072,3.16199843,1.947353522,2.66995281,3.533880422,3.670087075
3.973094968,3.897520642,3.875467639,3.219630949,3.625147698,1.699056451,2.570753102,3.313863056,3.23553575,3.990474584,3.907161959,3.511454483,2.349673998,2.647410297,3.939157917
3.335628675,3.474541502,3.105697637,3.195962711,2.772407568,3.397944115,3.469965259,3.821035776,2.931138157,3.678160257,1.910266076,3.185714793,2.310919776,2.623052789,2.303234565
3.274213801,2.598081448,3.752490328,3.683221396,3.79686173,2.389703307,3.149365387,3.069803572,3.814308898,2.866335223,3.142374564,3.336170646,2.201021355,3.32038758,3.901520994
1.14779732,3.413286708,3.205086873,3.025238768,3.638342856,2.908978496,1.785828,3.172328094,3.695062701,1.787077212,2.043568393,3.430227699,3.484117882,3.473268195,3.037015423
3.381684003,3.644858439,2.244186848,2.749310838,2.764047965,3.430184691,2.409807886,3.616697512,2.482963095,2.129584398,3.374100515,2.967804352,3.147094061,2.310940059,3.634470302
3.420199527,2.275091699,3.073205843,2.269920103,3.532509094,2.938840874,1.848024077,3.729154722,3.836785104,2.471519,3.643453668,2.185178599,3.293324577,3.804945985,3.943986727
3.311569762,3.299638935,3.215820508,3.297268177,2.955088747,2.914302562,2.866050532,3.533596097,3.081077127,3.375590612,3.155042404,2.797460988,3.096205007,3.369294391,3.759876176
3.178375416,3.030324609,3.490644117,3.034599453,3.348452188,3.109410499,3.428922233,2.406454128,2.32083003,3.363402458,3.27341748,3.883958335,3.500367455,2.359573619,3.982696802
3.213044596,3.64189588,3.289806423,3.66029358,3.152084769,2.458140643,3.5686483,2.426626993,3.996075706,3.031702142,2.688260167,3.323628107,3.632229818,3.097917859,1.989451458
3.277138233,3.743709241,3.223885563,2.759054191,3.956271813,3.100553306,3.239860429,3.281501453,3.649047496,3.522159468,3.126990662,3.504992546,3.501136632,3.163917103,3.947346933
2.750400488,3.019475148,2.529041665,2.919947418,3.477139681,1.724295223,3.867818241,3.608488561,3.78720554,3.775420952,3.334246782,3.139407461,2.100975175,3.617251701,2.754230933
1.808094593,3.769601838,3.784333456,3.046256495,2.871336234,2.076785177,2.343530757,2.694176715,2.301314705,3.035631282,3.485412634,3.620641925,2.28109234,3.338994367,2.900455005
3.058726534,3.588201204,3.716830131,3.443457279,3.594657604,2.123198986,3.867369834,2.129402059,3.830550352,2.582979633,3.143898151,2.102634394,3.824322729,2.101533776,1.958254865
3.602838777,2.343271096,3.22241,2.569083649,3.29175136,3.035699291,3.768363471,3.055173426,3.541476601,2.549551303,3.898579982,3.697860519,3.064657982,2.734196503,3.191602934
3.31791651,2.996530684,3.661375939,2.60547752,2.804722718,3.215187964,3.657517715,3.539333683,3.725275679,3.99397219,3.62190395,2.612355211,2.779690201,2.784069938,3.953384759
3.924586108,3.110602191,2.377905133,2.43463097,3.217854073,3.740402984,3.645307138,3.337933108,3.586361822,3.55363155,3.364758791,3.130191099,3.185318624,3.135820667,3.002864811
3.155157891,2.181970767,3.24754737,3.775196418,2.695526508,3.842078179,3.183455769,3.43367347,2.730344011,3.168660734,3.186810415,3.761480371,2.507628934,3.03158007,1.61793589
3.452050309,3.138594431,3.283772024,3.772733856,3.713570587,3.605518724,3.522159039,2.403047655,3.297580226,2.090689787,2.078348698,3.469461764,3.41600845,3.358477874,3.710093751
3.963006963,3.134026603,2.832088986,3.726690939,3.842326034,2.476734197,2.800996407,3.724160249,2.875856153,3.523230056,2.970209194,3.264644788,3.969386236,3.616810072,3.718573623
1.778397901,3.024343911,3.294980444,2.13954351,2.147662547,3.347364786,2.799169662,3.855571578,2.652599136,3.672227757,2.697137635,2.851558528,2.975849044,3.680783863,3.390776217
2.37778293,3.403271331,3.399731705,2.717815703,3.159455811,3.776295572,3.700195327,3.333570521,3.814669259,2.226931921,3.155838357,3.009475999,3.487277854,0.882472247,3.495355981
3.811509291,3.77311654,3.156310791,3.41311551,2.747656704,2.857869865,3.766860653,3.447102663,3.630197109,2.918216733,3.44463938,3.258205596,2.521847286,3.442682559,2.80533559
3.487849589,3.42452251,3.755534907,3.331305927,2.708181275,2.888724749,3.530573212,3.852947395,3.986013643,2.461826444,2.412694208,3.121439814,2.460623611,2.204071493,2.132375564
3.707455978,3.181522157,2.509263288,2.726063383,3.404243157,3.444718477,3.870729165,3.468012766,3.369603449,3.606317215,2.983802913,2.196086636,3.704772802,3.667837551,3.789093686
3.720418476,3.620324923,3.426397728,3.000232953,3.317771848,3.100816013,3.217823332,3.569705929,3.148908436,3.047676101,3.049054026,3.44410545,2.787223039,3.163737734,3.682135257
3.495642268,2.743241291,2.307519731,3.576339902,3.278316312,3.501335302,2.98922174,3.604873596,3.426461566,3.117400678,3.70813149,3.687861259,3.950856855,3.114239497,3.676731226
3.850366631,3.521227812,3.779162629,3.748371283,3.169462377,3.72415581,2.505390423,1.792514483,3.426173875,3.157714611,3.65340305,3.40629601,2.670622671,3.779950427,3.073431762
3.126783121,1.953469732,3.317234546,2.120904767,3.111439202,3.540089306,3.240303428,3.203124319,3.603467753,2.94460471,2.518672984,3.287056202,3.640890201,3.429173532,3.149933935
3.456572308,2.764022703,2.496134118,3.21095788,2.7289793,3.584386758,3.61712723,2.371836766,2.518016111,2.861926682,3.353551932,3.600550151,2.463302256,3.662549815,3.060546736
2.575890411,2.762721548,3.925833005,3.505992839,3.951905452,1.358288515,3.710825988,3.876583724,3.143815387,3.858571482,2.982573423,3.05734346,3.196379922,3.897247953,3.843314417
3.698364642,3.221526948,3.075574154,3.254746422,3.468808845,3.370310335,3.340049372,2.878735085,2.084901561,2.917157453,2.361562233,2.048046833,2.434279619,3.875565933,2.764745935
2.646428175,3.908745067,3.546175156,2.869200605,2.877215697,3.660587661,3.538214794,2.766418161,3.698320022,3.554981586,2.917142735,3.625029109,2.795723169,2.775921948,3.316850915
2.703067762,3.271828325,3.520671172,3.294099698,3.5657972,3.018908956,3.573490131,3.190301151,2.81840354,3.389064848,2.607878719,2.589219934,3.701416125,1.781515571,3.599349851
2.878555602,3.017624185,2.40697103,3.581761238,1.872396789,2.33369487,2.801622029,3.324101583,3.634678904,3.76901488,2.792594746,3.659106291,3.54067185,3.523022191,2.582872882
3.554397658,3.531212845,3.521457757,3.157934236,3.24230869,3.495233924,3.56046351,3.299825317,3.624650371,2.219026042,3.801931305,3.329617844,3.291257238,3.124791704,3.259144133
3.590685753,2.562952273,2.944272953,3.815271037,3.80575071,3.194455703,3.934679392,1.99432324,2.205285171,3.805406394,3.62835439,2.642711365,3.280546754,2.602595775,2.971899888
2.646430472,2.961687414,3.677789724,3.716736802,3.511392885,2.917132326,3.291810447,2.243543946,2.378555177,3.725300609,2.94588146,3.441047159,3.718198283,3.316067401,2.876569808
3.631706377,3.784228827,3.710802548,1.503764799,3.782873968,3.749398582,2.165228079,2.564613594,3.8324959,3.076743826,3.444114902,1.933004291,3.821189422,3.642629062,2.629439913
3.392845768,2.491361988,3.353425018,3.455972189,2.632318494,3.097862806,3.927233726,3.628716734,3.862512881,1.360113003,2.684101532,3.879292311,3.697696348,3.012427386,3.990511681
2.417870744,3.33465703,3.444035954,3.8060845,3.69724172,3.744120108,3.935175287,3.403209592,3.44408673,3.108817467,2.621879761,3.490490309,3.127847963,3.260144245,2.824169399
3.896695842,3.334099344,3.858714436,3.142725771,3.525552993,2.986207022,3.703496054,3.681543844,2.490827778,3.459645248,3.6055698,2.354831319,3.485559494,2.800167834,3.141087788
3.580939233,2.8006229,3.49794017,2.839385754,3.592890924,3.130379863,3.697997857,2.188056469,3.315567554,3.112473597,3.759960405,2.63587581,2.874636709,3.795686856,3.00547591
3.260406937,2.422733904,2.226355136,1.476848637,3.095954867,2.468854472,3.449283379,3.043128617,3.562678353,3.06098647,3.283691503,3.658386648,3.713074751,3.022341098,3.799080818
3.76526143,3.859104022,2.175449196,2.97370314,1.957175796,2.199497687,3.488877459,2.607010059,2.841731576,3.055955801,3.72774309,3.057012022,2.541666713,3.17435579,3.870742372
3.773557084,3.798000898,2.731958387,3.930880245,3.167038682,2.063146971,2.588536579,2.777186545,3.236243203,3.741004922,3.160298317,3.337658437,2.081953571,1.470366043,2.496324768
3.443546838,2.89390435,2.676747877,3.513266544,1.812056853,3.346715314,3.548683452,3.331269692,3.877281,2.61595755,3.796073631,2.942813999,2.98153749,3.279925951,2.862086114
3.322677518,3.77220852,3.18148682,3.092143797,2.798772258,2.963181711,2.918850205,3.837790174,3.386544755,2.67372941,2.600768227,3.740308272,3.675119792,2.919119005,1.742794845
3.757635032,2.710898385,2.186269761,3.490872021,2.401203805,3.061059408,2.937338994,3.334138446,3.613657005,3.705191876,3.798628683,2.577048336,3.521236724,2.941088886,3.584092329
3.128136498,3.439362122,3.373568538,3.56963681,2.812493607,3.543081893,2.997274603,1.304339802,2.948578114,3.583864305,2.663148091,3.313588019,3.448348724,3.358784207,3.792051954
2.445720576,1.845403968,3.919872519,3.14955474,2.114964536,3.426178605,3.400800761,3.242265396,3.019789619,3.359323025,3.016375436,3.188134389,3.042245933,3.44387213,2.226836963
3.110631664,3.784101684,3.704789529,3.43483723,2.90009375,3.253012821,2.906234127,3.724632253,2.863487434,3.122333406,2.81918303,2.255797032,3.504766293,2.291299734,2.564484026
3.667487975,1.497517195,3.118598939,3.789208571,2.504106244,3.699024321,3.836245659,3.235398997,4.019964749,3.70321197,3.961727499,3.935110344,3.98428911,3.706621078,3.627639547
3.509659761,2.429446933,3.431451275,2.816850734,3.911834214,3.944606878,2.830825437,3.625522948,3.443425377,3.821830663,3.01207134,3.05793749,1.887795894,3.052211948,3.636443326
2.850428242,3.622625443,3.219719502,3.393209553,3.444300711,3.170251874,3.498653315,2.625744618,3.002245848,3.987781908,3.733911813,2.264237317,3.544990408,3.511199823,2.248779253
2.042482431,3.896477047,3.053799307,3.365097831,3.291580807,3.183025388,3.361583933,3.611518023,3.602158097,3.347479389,3.381706306,3.356787923,2.956604758,2.516600834,3.654319079
3.288316245,3.603276593,2.377942887,2.78496901,3.658495973,3.961192046,3.205084073,2.668535061,3.313105453,2.646767439,3.289152586,3.639754269,3.315308888,3.029904378,2.61593869
2.746282301,3.150134422,2.408513076,3.316585106,3.333759215,2.943840429,2.363116144,3.381027443,2.198351788,3.712617715,3.565041969,3.155083855,3.584831182,1.681558378,3.503682508
2.33638556,2.954026494,2.321892047,3.285645551,2.732590387,3.428176884,3.037182564,2.552715122,2.333570937,3.82354724,3.181923471,2.823931574,2.411791484,3.600732734,3.892580829
3.119154334,3.517260539,3.821236481,3.867603723,3.128920839,3.199329138,2.198008014,3.496893819,3.288272769,3.292886464,3.587959622,2.997947031,3.304423319,3.435451265,3.145659999
3.044734009,3.415369787,2.785782915,3.64207728,3.158653628,1.948497712,3.483161901,2.260879105,2.70430279,1.574038352,2.944856095,2.412848467,3.215466568,1.349247559,2.995155909
2.479556468,3.434153449,3.069057911,3.275735995,3.760199804,3.803476266,2.954285942,3.46764734,3.405290225,2.637832945,2.369578323,2.423111831,3.670035711,2.761799105,3.721154566
2.278938232,2.814014665,3.336017638,2.57012722,2.628048927,3.725155076,3.382727894,2.780979029,3.188749204,2.202433156,3.678909704,3.657845602,3.350587442,3.623618363,3.468738055
3.572237635,3.285966927,3.744621699,3.802329857,3.879054636,3.000122039,3.093493576,2.73909585,2.262485567,2.673189629,3.822148098,3.306334404,3.009166277,2.652922039,2.56126352
3.181143948,2.700753186,3.848602686,2.406123881,3.264458391,3.145020216,4.016658499,3.667537964,2.939123797,3.56280376,3.030413136,3.060262444,3.642395677,3.446709753,3.353962168
3.346441416,3.630349606,3.188951226,2.741725109,2.973247455,3.207899455,2.240369457,3.907893732,1.906259852,3.594436553,2.94653048,3.302206444,3.343583115,1.837759673,2.722074703
3.339270478,2.857243138,3.562446884,3.123432119,2.629807035,3.455042309,3.267944045,2.996071401,3.629687556,3.441307609,3.688931207,3.581305481,4.004965223,3.522856729,2.399610445
3.121627857,2.702193369,3.041927581,2.466518337,3.117053675,3.279479662,3.232480247,2.938242397,3.881417256,3.807165921,4.005775536,2.924058685,3.841184085,2.556963075,2.314860095
2.296962402,3.232049278,3.333571293,3.423226034,3.463774071,3.298966535,2.55580946,2.593335546,3.82929308,3.099945931,2.547357471,3.207866394,3.786454422,3.753155335,3.086003305
3.466180883,3.598163938,2.477456578,2.388408069,3.565014923,3.596857622,2.103176325,2.183177362,3.879378406,3.624185211,3.916274606,3.791140561,3.892840087,2.695363032,3.496633531
3.195449914,3.261035693,3.107530448,3.115918121,3.53350205,3.043010644,3.720700673,1.177306719,3.928994702,3.751230195,3.608066494,3.192268274,2.265869205,3.287667587,3.311059972
2.775668511,3.209264056,3.749353641,2.803200878,2.398475172,3.320458425,2.943762284,2.847684249,3.513883449,3.579964215,3.578234522,2.523904755,2.771942368,3.171011251,2.716232205
3.897518618,2.32396598,2.88498342,3.454614223,3.881155831,2.48108108,3.012582009,3.365035472,2.254197196,3.54471351,3.056847771,3.612634171,1.383089647,3.279205501,3.549975673
1.713534891,3.855990909,3.342379728,2.702292639,3.645510273,1.961986476,3.710868802,2.96243955,3.250662921,3.951916507,3.022037303,2.546554784,3.186414876,3.126818582,1.548139212
3.199487633,3.044159351,3.723435522,2.866320003,4.017925024,3.480931814,2.188810862,3.447052216,1.887904529,2.346625315,3.31052376,3.614035757,3.35341021,2.528783343,3.561004847
2.187381246,2.702215675,2.244392967,2.810473534,2.114904989,2.9898725,2.090244142,3.595397577,3.960501463,3.745140596,3.527497107,3.530786484,3.288946895,3.651788915,1.457070779
2.699620374,2.456448146,3.132024912,3.143904837,3.030437792,2.923096125,2.839876592,2.44450752,3.805432873,3.735673437,3.675528645,3.38933365,2.721950993,3.1289132,2.996903134
3.170766666,3.107236721,2.958313354,3.845772332,3.357379771,3.752865176,3.223442224,2.547886345,3.40540515,3.368326535,3.226481151,3.778774839,2.805456672,3.301013761,2.344688847
2.888281064,2.357621876,3.615656152,1.242277356,2.694915198,3.368727861,3.032989183,3.322162903,2.36177417,3.07803915,2.627256752,2.856155772,3.165308252,2.779544334,2.924574131
3.215117629,3.508725232,3.48834316,2.001402695,3.504516228,3.655000218,3.254181276,3.464853382,3.544650402,3.300118552,2.639119865,3.620499585,3.381763844,3.966002043,1.754350643
3.324884592,3.516222641,3.473625566,3.754514495,3.058101465,3.599830208,2.09776309,2.857415906,3.324483706,2.139430842,3.783323898,2.724150683,3.314168275,2.478679,2.705865092
3.157431553,2.916671169,3.21678063,3.464463117,3.128567388,3.286434735,3.256599565,2.852898906,3.54595386,2.738267019,2.755128096,3.256059423,2.999491412,3.346749241,2.232691198
3.031506325,2.427587314,2.427576707,3.132315036,2.893995405,3.35923569,3.300715396,2.650990712,3.323653116,2.393602428,3.331402258,3.215333624,3.630035278,2.932151748,2.680887576
3.343592678,3.997083936,3.563238775,2.584063652,2.426046387,3.497717117,2.83635181,3.81683179,2.354454052,3.937737752,3.347507854,1.348316222,2.876864213,3.384520679,3.110467388
2.129685276,3.314790939,3.779587309,2.834313308,3.169543249,2.881702761,3.488580668,2.602929344,3.837551873,3.204064269,3.88339959,3.471080548,3.108713758,3.693517402,4.022966366
3.550123222,3.335510204,3.199551349,2.304166486,3.416030613,3.578673245,2.255327796,2.274549273,2.960179277,1.512766133,2.926787595,3.852383917,2.651668484,3.772241186,3.517337808
3.751028401,3.964646067,3.829938597,2.200338045,3.437818363,3.55031121,3.719065075,3.020697713,3.282169761,3.43756299,3.703721012,3.407246531,2.347799701,2.433506733,2.858399312
2.70486513,2.781339675,2.76335073,3.199873688,3.839062834,2.868742761,2.525419163,3.471452564,3.387607715,3.147508711,2.63480549,3.649694153,3.587928965,3.673139989,3.513148447
2.826817528,3.720249394,2.20106797,3.875963265,2.542334425,3.393411034,3.321111513,2.669206446,2.096948258,2.916568306,3.197920152,2.993892709,2.205258902,3.426909143,3.648605255
3.057072587,3.625189848,3.416144843,3.539663178,2.865463959,2.949719932,2.173950157,2.075864846,3.597481785,3.383096794,2.210167694,3.496001122,3.663695106,3.116908387,3.236610037
3.342232242,2.349132623,3.968652526,3.318414497,3.827052086,2.973637295,2.941152966,3.596305836,2.484230012,3.21205659,3.765531413,2.000721643,3.203503076,2.764827849,3.409462568
2.758988312,1.992545847,2.579565232,2.758572992,2.00342817,1.74704937,2.707092045,3.293664384,3.355725162,3.593965685,3.519982675,3.328486597,2.805430264,2.83095583,2.928674291
2.828425516,3.680437611,3.018741927,3.229475682,2.198953238,2.067117667,3.140475557,3.708172925,2.285639961,3.44027787,3.424630292,3.845244605,3.946480831,2.403733978,2.647492468
3.792738284,2.993330853,3.150322289,3.489749917,3.208610459,3.124731106,1.885996519,2.788786363,3.465956802,3.886337996,2.512173221,3.935035545,3.452366914,2.741080737,2.299867641
3.434814284,2.956375652,3.546815941,3.24643929,2.944503782,3.88875626,3.520789156,2.805870799,3.124840901,3.775303755,3.4715652,3.393592962,2.837600275,2.497387723,3.975157178
2.452281527,2.775000845,3.425559005,2.306337719,3.959493068,3.181300363,3.195953311,3.520092293,3.090712765,2.425418173,3.533087059,2.604593283,3.247503331,2.996206668,3.285998543
3.598663885,2.546025358,2.99869076,3.545378363,3.354871077,2.204171581,2.317625487,3.486102357,3.497563266,2.666917859,3.014019315,2.235989108,2.465770433,3.372535549,3.564411208
4.004424597,3.603413172,3.681326207,2.825186885,4.004697833,3.887128255,2.964365026,3.665897232,3.997728724,2.984625942,2.102424051,2.982352431,2.463912107,3.694483815,2.944400031
2.857450524,2.547711827,3.191247793,3.40061576,3.114900438,2.939146454,3.687484521,1.823325287,3.18512969,2.659445769,2.530802566,2.742387239,3.285963125,3.481954169,3.462633972
3.230820055,3.974287955,1.742341568,3.741130829,3.937211721,1.70728943,2.59966213,3.099314668,3.067677833,3.122217525,2.059448427,3.220195508,3.466666747,3.746062494,3.264729577
2.61281621,3.178206042,3.079150161,2.607232263,3.334526238,3.142665974,3.59757226,2.945843633,1.661381178,3.127866376,3.361712799,2.105049278,3.563297802,3.456663712,2.685709299
3.34031656,3.603229964,3.07916262,2.887503861,3.972309081,1.780350588,2.48344586,2.398451676,3.724147292,3.164735603,2.18781177,3.161946852,3.335723282,3.294422529,3.907510241
3.949708402,2.27804126,3.431726672,2.538344784,3.497108785,2.375282807,2.891087239,3.145526698,3.481363806,3.818237091,3.482813825,3.192506292,3.070916271,3.052774465,2.821900873
2.934194511,3.573707272,3.943779574,3.717023436,3.940256556,3.786414034,2.947035053,3.764750607,2.343075903,2.140471098,1.932840947,3.063758735,3.482474215,3.867373292,2.203233773
2.829822697,3.526278346,3.171153102,3.707361988,2.104391556,1.890368199,2.441606659,1.347108632,3.48560806,3.491987833,3.039413571,3.594766148,3.921067667,3.614736245,3.186777999
3.206567978,2.691383918,2.887533777,1.761594053,2.987880421,3.784986063,3.443952478,2.482193313,3.132194498,3.271432813,3.968757311,2.549940349,3.228410616,2.84496826,2.827322043
2.752971972,3.048118326,3.285963322,2.255524655,3.389024119,3.97920309,3.27374396,3.498007542,3.853553944,3.502008321,3.4976114,3.557520455,3.736029336,2.566636797,3.29214618
1.810826555,2.586164271,2.712169258,3.981024651,3.620118385,3.561370926,2.865624835,2.337440916,1.95210523,2.390458532,3.295063276,2.435742111,2.785886668,3.508174761,2.302333069
3.608643025,3.417979493,3.852896772,3.024916133,3.689430289,2.834307755,3.364007656,3.569488102,3.425051858,3.136313465,3.841649884,2.907524804,3.28724954,3.349975004,2.682311255
3.861401725,3.806699433,3.897252191,3.661893848,3.199126878,1.920981477,3.026136749,3.00061141,3.46409348,2.99218162,3.722868993,3.456973007,3.273441647,2.361802686,3.328428957
2.716952688,3.640663941,2.537142105,3.742794112,3.631128044,3.709892148,2.33275687,3.56571373,3.600560358,3.680437993,2.687592389,3.439932524,4.015843774,2.574657582,3.607429237
3.587982973,3.402732408,2.799623339,3.002772706,2.780645486,2.787602356,3.397682373,3.104667455,3.809281944,3.679128883,2.214335116,3.129524503,3.186813469,3.183564947,2.476995439
2.711963996,2.228135842,3.771693,3.543682896,3.104430746,3.378007924,2.799798126,3.316941482,3.484320278,2.664604674,3.307668892,1.790566674,3.080403726,3.223632041,3.288668279
3.344531625,2.404775466,3.482052456,3.561642579,2.055527787,3.60119895,2.95859936,3.31680593,3.612873678,3.344543187,3.124736057,3.450559379,3.193728288,2.733284309,2.869351859
3.497825086,2.293889777,3.44741587,1.43034077,3.347752629,3.77383456,3.778691215,3.425240039,3.513909459,2.862002558,2.22056623,2.712852375,2.281774208,3.459817302,3.591313578
3.779124201,3.248326687,2.931620362,2.608999208,3.017029047,3.778907264,2.800428978,3.519938082,3.057109507,3.673551365,3.930301791,3.49036757,2.942901124,3.789754994,2.228621223
3.643025983,3.824515362,2.204460977,3.120300237,1.790276072,3.566984511,3.588941265,3.92853183,3.298691966,3.066785643,1.987021517,2.799423724,3.549487373,2.70408445,2.563744045
3.637789184,3.860586231,2.742512382,2.899340645,3.623989954,3.104642227,3.540476495,1.55603777,2.763969563,3.623673356,1.445450499,3.859530047,3.293904943,1.343497494,3.996555256
