1,2,3,4,5,6,7,8,9,10
3.165364629,2.689256327,3.770241199,3.199948669,3.849747436,3.553223306,3.216411431,2.657439791,3.116303572,3.52730785
2.178978534,2.065437141,2.91844974,3.788742119,3.622645811,2.267713058,3.434767927,2.443096222,1.467371185,2.595803664
3.560343289,3.611111,3.362910936,3.252346419,3.44613984,3.230240446,3.074156739,1.963396586,3.280593946,3.335273427
2.628559825,3.673336768,3.640382595,3.752377844,2.676814086,1.903623604,3.632781326,3.48948956,3.4695965,2.949736003
3.163419898,3.628758239,2.081967821,3.280092211,2.214578439,2.726120771,2.909663168,3.338767769,2.890506824,2.252712496
3.257650049,2.724538608,2.913707461,3.690604071,2.994509915,2.303647691,2.694011828,3.26789928,2.60935795,3.711224911
1.851894537,2.504288917,3.393798466,2.851073761,3.807207854,3.896436415,2.565301738,3.286253872,2.841090199,3.475363439
3.856124571,3.291204909,3.780124485,3.678001672,3.086363592,3.370506524,2.606216641,3.045177627,3.492951398,2.140692385
3.290781899,3.536888651,3.251985163,3.711689702,3.551788764,1.287428734,2.216380482,3.780326178,3.39120933,3.40241973
3.338494586,3.257381959,3.656414856,2.655070407,2.717660769,2.250545398,3.065364422,2.044620631,3.442150768,3.352549026
3.260271723,3.858687611,3.029219126,2.471955514,2.479558104,3.225931314,3.993889,2.056720049,3.23551373,3.949411393
3.613180561,3.010643132,2.989537341,3.896050669,3.79021346,3.333519265,3.62015443,3.439623228,3.970157066,3.556033648
3.48216647,2.137903635,2.201465303,3.314943122,2.149579715,3.699519614,3.859176789,3.294819362,3.524951089,2.271098263
2.175404197,3.1789344,3.592848352,2.124677886,2.942588269,1.1985513,1.733207362,3.207770102,3.693577793,3.21245286
3.501944538,3.158410843,1.939882739,2.546617683,3.246520842,2.829193958,3.309690672,2.359583833,3.738959945,3.550326228
3.809068644,2.837939867,2.416671115,3.556507365,3.183106369,3.595807378,3.962803025,1.821549408,2.944438619,3.330341574
2.702996482,3.141049571,3.28077509,2.585786595,2.240646231,2.567859804,2.200014197,2.551442148,2.540253839,3.374026616
3.475631493,3.743942309,3.699680292,3.046922252,3.025396126,3.778218798,1.715993988,2.839529366,3.181734657,3.089844599
2.445603721,2.687961049,2.02350618,2.876408188,3.490310504,3.700158808,2.550715092,3.114759699,3.046992558,3.131002274
3.246623762,2.152541918,2.197164306,2.552731992,2.157301143,2.856922152,2.507861335,3.362370394,2.729639655,3.554145527
3.480398264,3.062027133,2.745984552,3.205813302,2.869801243,3.702256557,3.762217924,3.783237638,2.926021922,3.385666011
3.253559827,3.028022652,1.90279396,3.458554036,3.652358177,3.463234824,3.095713041,3.604697488,3.754852776,3.547333996
3.245187979,1.968768593,3.320057066,2.737731628,2.087776828,3.846454655,3.178684453,3.685752932,3.476250837,3.694012532
3.431709969,3.152218185,3.079638729,2.634542709,3.890587272,3.833564093,2.736336578,3.554513898,3.194212007,3.833866483
3.082646677,3.116723978,3.26244538,1.729445329,3.569685733,2.94368917,2.67343756,3.485489751,2.084750099,3.118971911
3.775531172,2.675803985,3.473900268,2.640672194,3.075537079,3.720066944,3.5243422,3.045969646,2.625836738,2.695091608
2.655428019,2.966982601,2.861244599,3.585487102,2.500458708,2.3299526,3.188321572,3.37727621,2.895794621,3.37185691
3.089372097,2.260035849,2.79279452,3.43739199,3.326586804,2.949551484,3.880183578,3.242915717,4.033100303,3.448407411
3.711413525,3.369487232,3.102111346,3.632472578,2.615790252,3.806126507,2.083637564,3.133329357,2.494392669,2.567183099
3.617032108,2.686199443,3.661491596,3.305253118,3.181619151,3.482867329,3.105840115,3.74023743,3.270989961,3.366939824
3.753570863,2.722835023,2.170162103,3.639832484,3.725394094,2.645947118,3.501821921,3.008942634,3.242553069,2.087906946
3.482053636,3.298059738,3.256369629,3.548857072,3.071124265,3.358885118,3.45076245,3.166188071,3.138874561,3.051248807
2.975065604,2.875636206,2.75720549,3.167493824,3.101543971,2.480345879,3.871287357,1.956777816,3.568880131,3.015843858
3.721512112,3.63056566,3.916330757,1.785970018,2.777353479,3.435048056,3.420121021,3.925511442,2.911113135,3.07930843
1.663116022,2.769136145,3.254069444,3.010160792,3.210327775,3.281235682,2.881906571,3.543084393,2.237672914,1.64634674
3.027507339,3.197729103,2.71037692,2.110982395,3.404769887,2.787330686,2.170804113,2.719150674,3.767241526,3.841094197
3.363044257,2.010006516,3.852668173,3.73889705,2.915005997,3.156240079,3.325174795,3.216935551,3.121000433,3.429164907
3.56913943,2.902341134,3.198825444,3.086399241,2.368652116,3.896927188,3.447352731,2.679356905,3.488079826,2.799122697
2.943641022,3.317047536,3.17347553,2.274484827,3.596245784,3.302308072,2.566479674,3.830836226,3.14220755,2.127389725
2.645238142,2.864572382,3.325358158,3.618958961,3.592922221,2.447629001,3.037892239,3.679429707,3.304775849,2.969004775
2.445698576,3.326895455,3.40839341,2.955646827,3.054679649,3.138668075,3.025261996,3.605876991,3.693707263,3.441590063
3.849485387,3.055011143,3.770773763,2.297289082,1.972397722,2.473277058,3.721477701,3.107798565,1.61478367,3.550193149
3.440451753,3.564573995,3.212759226,3.468639407,2.840683627,3.672461127,3.605952009,2.997890689,3.444077369,2.636333981
3.861336032,3.023238365,3.362171108,3.643608833,2.571345985,2.961856796,3.506989484,2.811166137,3.363107927,3.900884978
3.749978767,3.054518103,2.447824204,2.583431518,3.382005411,3.438994539,2.804132389,2.845655084,3.451848497,2.862067289
2.361649176,3.204989182,3.125102512,3.128616857,2.492946338,2.467503314,3.893742383,2.352313567,2.555116234,2.870374245
3.763606594,2.927928455,3.75832204,2.467749271,3.478157245,2.326968989,3.164394843,3.006509586,2.045431275,3.205754135
2.603088646,2.309590142,2.431792696,3.101628068,3.903624848,3.768031944,2.814796588,2.466534377,3.536236945,2.743051209
3.668641862,3.957091879,2.001960392,2.996031138,3.864701977,2.488545524,3.49031235,3.087777684,1.631853947,3.323912759
3.540771007,3.53935637,4.002349612,3.748818538,2.69752767,3.507518735,3.403076706,2.817835905,2.753484932,3.798830243
2.074077109,2.841918374,2.401440073,3.383730763,3.360270469,2.554144771,3.233966984,3.830713504,3.70635355,2.380137009
2.607601119,3.530605362,2.898639795,2.778355657,2.584585732,3.401019914,3.373788557,3.804679628,3.3317679,3.902598094
3.879680736,2.935157875,2.968886553,2.622309168,3.376811852,3.66772733,3.653533604,3.124450217,2.217705131,3.40271915
2.508790791,2.655615598,2.838260998,3.437489425,3.213938662,3.640424577,3.4765727,2.568596857,3.140157833,3.243232791
3.345791986,3.131287927,3.974629082,2.981582179,3.192173939,2.914849321,3.099504437,2.894655476,2.904932491,3.164236817
2.866721702,2.498579688,3.931952631,2.135886385,3.525851055,2.632326062,3.420870317,3.201141829,3.445707393,2.362997217
3.736110256,3.509246425,3.57965715,3.402952214,2.412607197,2.918101378,2.00714847,2.342154897,3.331730487,3.776412058
2.586574045,3.246314539,1.985645021,3.694851839,2.916693535,3.744130131,2.564569737,2.910036926,2.82538909,2.442027583
3.221865766,3.8532067,3.770984051,3.33949205,3.603205179,2.506773021,3.392891677,2.805630025,3.814985837,3.265361077
2.098176169,2.901660704,3.587711539,3.330096902,1.889717632,1.954246043,3.531850638,2.181550475,3.888967995,3.190686121
2.843204837,3.229946047,2.688506822,3.532997132,3.375660084,3.821241343,2.89845799,2.046372246,3.940625104,3.063085071
3.623936666,2.762687673,2.598420882,2.703498741,2.827198512,3.522863549,3.171573869,3.66661586,3.121273983,3.325184016
2.558319969,3.446648998,1.535703093,3.274830204,3.470047319,3.91195738,3.878290394,3.371379774,3.292024823,3.257812063
3.252490886,3.895214269,2.677405342,2.980654673,3.305471754,3.360936574,3.604772846,1.804032931,2.874902173,3.948073752
2.551683169,2.614753459,3.205948563,3.605982385,3.309423381,2.327949636,3.781352801,2.26294164,3.276061903,3.401918655
3.602575113,3.851787605,3.534442488,3.753499039,3.140225125,3.163755942,3.694355114,3.147067922,3.264949172,3.450663735
3.39555909,3.458996711,3.798023619,2.772638814,3.516603693,3.633112607,3.506419323,3.240423069,2.510875397,3.34249714
2.940554711,3.134543692,2.526832515,3.583867565,3.337434578,3.217881167,2.980830504,3.31105106,1.455932818,3.101831643
2.313110967,3.598232569,3.512002778,3.29133802,3.23532036,3.335787897,3.21275275,2.588605643,1.811689231,3.475585169
2.602197732,3.468269243,2.510074087,3.913242305,3.001279067,3.057263366,3.563372991,3.370016183,3.255815913,2.929828179
2.515516718,3.114388843,2.964481302,2.723709506,3.579823591,1.428873816,3.459316306,3.405118823,2.894328764,2.794978431
3.514153735,2.836102948,3.285531958,3.119041596,3.832062759,2.145493979,3.869043442,3.048388677,1.821545483,3.784846139
3.540190163,3.449776531,2.693647102,3.66124548,3.545846085,3.51944397,3.412189768,3.882202499,3.287623958,3.419700438
2.598514478,2.143260079,2.889647722,2.195217777,3.707526878,2.750930009,3.672355782,3.049786285,2.000461159,3.038996562
3.518345099,1.802047724,3.162459275,2.966066707,2.521610703,2.949609066,2.82347209,2.848924403,2.472808877,3.108649143
2.715733682,3.985001595,3.734902665,3.015128647,2.437838651,3.255244811,3.332387424,3.42997963,3.769230503,3.16128325
3.208865038,3.711462597,2.65499533,2.497843361,3.726505461,2.89655702,3.429052266,3.354896698,2.904594276,2.34963268
3.168948623,2.889745646,2.672019596,2.040439046,3.240088295,3.776862157,3.439732079,3.655144696,3.580690139,3.42702501
3.395642737,3.036544649,2.929076502,1.906008153,3.624759792,1.605554491,3.15964509,2.561823533,3.060966522,3.144200397
3.187728632,3.865961603,3.105031492,2.804097002,3.177372485,2.718224174,3.417565708,3.199658574,3.768565655,1.31688078
2.447449324,3.525108722,2.021762829,3.374803045,3.450285972,3.164041115,2.850906594,3.021883809,3.563750392,3.716313916
3.755551561,3.274189853,3.253257461,2.926375196,3.343247464,3.167191831,3.985687279,3.22674116,3.563093336,2.970093907
3.254247868,3.332186135,1.516511986,3.235176996,3.329194255,1.876069461,3.761959005,3.520941934,2.446176012,2.207395991
3.416624655,3.540254103,3.478125799,3.465843139,2.938006398,3.927722534,3.129008397,3.011429709,3.821819503,2.832096106
3.260121759,3.680463925,1.983544973,3.217656144,3.312508369,3.060583676,3.745751955,3.133995042,2.576626165,3.777378864
2.876537167,3.024666742,3.156120793,3.53910867,4.017462721,3.428206252,2.521800339,2.224564212,3.567147093,3.51645539
2.789217655,3.054255533,3.132374293,1.682237682,2.652663737,3.430996735,3.724392136,2.235795581,3.451779859,3.174177025
2.313645872,2.307462291,3.015008857,2.545212025,3.52702687,3.342575692,3.014527749,3.182507404,2.233057999,3.140030031
3.103029855,3.185372845,3.345653444,2.802966372,3.560035948,3.268979972,1.880576592,3.032497735,3.926042519,2.12072517
3.902526235,1.851003328,2.050452711,3.770625745,3.547668228,3.786265223,3.762345067,3.081177217,3.258707877,3.171347802
2.909490637,3.523311269,3.257050725,1.65894096,2.63989682,1.940074042,3.652863793,3.292258815,3.752702814,3.279136485
3.333170447,2.906525139,3.574255902,3.433716455,3.529571746,3.686834367,3.605246327,3.91503001,2.121916789,3.570707178
1.967419597,3.286032391,2.825977792,3.361773691,3.203009116,1.883129379,2.640788979,2.622995107,3.349847447,2.952943666
3.426954201,2.347419823,2.081881699,1.794721388,1.821386674,2.699938054,1.872804727,2.630660855,3.445941212,3.614973652
2.784287545,3.180377096,3.003566134,2.908768911,3.491279222,2.48690889,3.435881591,3.677826213,2.589017487,3.472031725
3.267726424,3.10822949,3.158195193,4.012434741,2.151819869,3.25264252,3.958407448,3.524453041,2.518902468,3.895284065
3.910741797,3.331191276,3.759312442,2.883082306,2.041684121,1.800576972,2.6529713,1.319314522,3.965336768,1.347617543
2.697090692,3.510830362,3.443061072,4.012446533,2.65882902,3.398546218,2.668712721,3.07938638,3.536564092,3.453433836
3.787097543,3.433851734,3.314591875,3.526882347,2.425227247,2.906585031,1.65818397,3.462430094,3.978231315,2.996206691
2.908685903,3.752947708,3.212979108,3.217372223,3.913174138,3.051910275,3.088138793,2.473227363,3.474295333,2.974742676
3.560700118,2.783755223,3.348401335,3.373237596,3.6078406,2.679322534,2.763957817,3.650419204,2.841055635,3.685095127
3.724116719,3.024165528,3.701445828,3.461814965,1.940655718,3.239796023,3.601354644,2.715891314,3.305840813,3.552845012
2.819831529,3.394338931,3.923523609,2.925626135,3.820760748,2.827293559,2.486183278,2.302109608,3.835288029,2.405317185
2.478866085,2.112181831,2.432726781,2.720918443,3.742838855,2.04461267,3.337596635,2.77971467,3.33174514,3.617699965
3.236394259,3.452821119,3.603237596,3.069609934,3.729396641,3.086069582,3.108861709,2.61124705,3.8285698,2.548554133
3.86648764,3.195606406,3.752582957,2.91563472,2.967859138,2.880126907,1.525411826,3.57834797,3.29194805,3.881698472
2.711765533,3.606956676,1.65330777,3.199513781,3.712564679,2.87882056,3.313600544,3.702264736,3.468907025,3.733827573
3.182390991,3.859992721,3.923339655,3.564472399,3.494984994,3.094158791,2.303511761,3.120629729,2.832763951,2.533286053
3.384271797,3.566204238,3.676784984,3.382259584,2.493974482,2.328947784,3.644897438,3.535144995,3.871857596,2.991875449
3.572646987,3.242320984,2.452661783,3.399715181,3.319445723,3.594182971,3.246199943,2.46653024,3.821345426,3.379447402
3.009898663,3.068002748,2.313174399,3.040494145,3.259112625,3.133570134,2.896203926,3.272714678,3.167334639,3.639257512
2.692072384,2.599573948,3.12309685,3.733128962,2.58964457,3.436200618,1.372972204,2.665779308,3.563574347,3.064056089
3.511827731,3.663565205,3.593230447,2.979454694,2.205356298,3.073658334,2.709134969,3.940340791,2.971252697,3.633657797
3.17469713,3.876024797,3.22346599,3.300934559,3.204528324,3.710968882,2.886442143,3.324007791,3.371192056,2.209984375
2.861658965,3.290195597,2.571724769,3.642099249,3.713013992,3.94099272,3.273267169,2.764839108,1.625631269,3.513948547
3.46464432,3.011114458,3.819352152,3.669167381,3.634234276,2.50742937,2.71293763,2.916016924,3.655117639,3.625917124
3.70407582,2.768195274,2.661472013,3.466088313,2.71356055,2.810495194,3.767229538,2.637992276,3.331715788,3.680057191
2.957047772,1.960601198,2.753974824,3.210320895,2.137438952,3.443628099,2.483141442,3.757150895,3.547614151,3.346067634
2.971032699,3.096771273,3.942550628,2.940288355,3.516290334,3.753445061,3.609197898,2.02370854,3.43731972,3.869242534
1.331811333,2.765804619,2.43147864,2.907253255,3.449885076,2.549293818,3.59406615,3.118984626,3.343861588,3.133675958
3.102683182,3.731375566,2.704301657,3.777946028,3.654167786,2.171438617,3.641904845,2.176349135,3.51949754,3.392738757
3.602378578,3.67175114,3.375355273,3.312090323,3.376223327,3.863500407,3.736766067,3.828368671,1.823680518,1.290824248
3.123619018,3.600779586,1.690060745,2.388546606,2.032583544,3.414263341,3.780335725,3.538382199,2.489210004,2.420254088
3.723389562,3.21301861,2.882026752,2.088939734,2.35277802,2.804311048,3.625554355,3.448539482,3.703684996,3.721475122
2.204430472,3.391478253,3.545490395,3.646176799,3.379363118,3.323700811,2.953949212,2.840049089,3.074417558,3.454219437
1.957502938,2.159593208,2.816681486,3.48514185,3.827530873,3.02437848,3.033623397,2.4500479,3.339761209,2.888687189
3.225709107,2.425172683,3.043905407,3.263396253,2.149499736,3.587590087,3.923102041,3.295369454,2.63808119,2.744344355
3.251004405,3.514176449,3.367205272,2.899045788,3.159970949,1.050976855,3.071125356,3.049031949,3.4458745,3.987158717
3.789073816,3.215780594,2.810783138,2.280696962,2.373871977,3.278967079,2.468721338,1.736667662,2.956272456,2.987158669
2.39077724,1.975536604,3.932477609,1.987462867,2.888917652,3.750890069,3.51174587,3.790802398,3.452102619,2.584699278
2.928455907,2.879684206,3.283330859,3.982091049,3.195424119,2.845436806,2.678053925,3.778889354,2.656747971,3.70098432
3.070508908,2.873145037,3.065019109,2.150637096,2.171250683,2.856240506,2.565960788,3.400904478,2.474406351,3.26915426
2.9225212,3.043819991,1.617393924,2.619951149,3.782608187,3.163606207,2.1076125,3.565407142,2.933922377,3.915096164
4.001102245,3.450404947,3.352502776,1.825006194,2.860731842,2.855161982,3.574560783,1.905194866,2.493648995,2.442686266
2.414563247,2.928747033,3.966682143,3.496788168,2.933855279,3.015021802,2.530534636,3.499798306,3.09492163,3.164557893
3.006096341,2.458412841,3.241949019,3.665843179,3.281886228,3.719170536,3.188318869,3.090783912,3.175758206,2.874613185
2.934271137,3.496738653,3.33517506,2.46854162,3.589181123,3.54435575,3.03333248,2.968264624,3.504006491,2.680002161
3.742625986,3.011849996,3.893824666,2.501347979,3.954000222,2.801704723,2.431900052,2.721586179,3.323207657,3.563806107
3.561197544,3.276976173,2.664255498,2.897089201,4.013557809,3.402738306,2.796636223,3.250051608,2.161428433,3.330957422
3.215644689,3.18466997,3.723782316,3.803443231,2.648652424,1.468156169,2.093428313,1.997114792,3.643603955,3.281293844
3.328959601,3.669535888,2.738436564,1.627474542,3.304967552,2.327308846,3.519773004,2.492137339,3.403324646,3.211652655
2.971526156,3.785909331,2.516268248,2.899447709,3.718236871,3.349704678,3.30538274,2.813386935,2.576171805,3.132590157
2.609243889,3.689989447,3.715917867,2.568344849,2.830007847,2.717769335,3.971242928,3.200741083,2.822772393,2.900540647
2.927561212,3.991480111,3.661814805,2.986032685,3.437080413,2.216558896,3.384127671,3.28382889,3.026206865,3.267914643
2.42557741,3.146743709,2.257055575,3.793784486,2.825933539,3.994631438,3.337952314,2.476558271,3.576399749,2.933091203
2.123368824,2.462115666,3.829305313,2.770234858,3.659024502,3.136326187,3.288889461,2.911602238,1.73749601,2.769351736
1.874747369,2.437619717,2.820890626,1.948357484,3.501561066,3.671765934,2.963074167,3.508600894,3.407201835,2.959023023
3.486717969,3.555480709,3.516810444,2.530533385,3.516688443,3.564736212,3.62590145,3.378918264,3.024560792,2.999429454
3.913925651,2.937882388,2.301162675,2.535538815,3.633509125,3.211578061,2.517311968,3.153031175,3.672954962,3.238728834
3.192026646,3.138145198,3.230110435,2.921419321,3.540916128,3.472426542,2.153213,2.612504707,3.131485891,3.540828873
3.896296374,3.515570522,2.033792543,3.565793382,3.245516518,2.820496338,3.875471197,3.410837526,3.630281567,3.794234261
3.079432744,2.89311353,3.504871011,3.700387135,3.568422878,3.376611471,2.162117291,2.280269605,2.934719063,3.501706066
3.387695109,3.538987266,3.105506369,2.862431784,1.795704668,3.643042108,3.187927791,3.044306913,3.02797931,3.484387258
2.898291972,2.986212389,3.081371903,2.616675289,3.529666148,3.528808497,3.822247325,3.794909929,3.986556214,2.936429397
3.461562148,2.427518428,2.14756489,3.521781163,3.121359245,3.621819462,3.619479274,3.644700973,3.316125913,3.362380646
2.980244927,3.064691753,2.444547948,2.462023417,2.1049561,3.125075866,3.569464705,3.591101087,1.760185117,2.585011351
3.327589949,3.061134647,1.391811145,2.148348239,1.952376824,3.562701069,3.29497811,3.539087292,2.126909544,3.099085205
1.522659855,3.410235107,3.418633279,3.990317794,3.541152973,2.34926132,2.830412689,3.092222605,3.56384893,3.31707187
2.412540191,3.266638844,3.317990252,2.165499581,3.146156943,2.640393388,3.90119013,2.852925394,3.308214888,2.975690007
3.156236721,2.865393964,3.228734816,2.339369709,3.796350601,3.021535029,2.296881954,3.07019354,2.560551314,3.834796282
3.504135577,3.346763634,3.684670642,2.664174881,1.90954581,3.954094596,3.780485919,2.839251043,3.787180087,3.019740364
2.843543337,2.73769373,3.862741066,3.111961159,3.208690716,1.630230947,2.577210596,3.691374732,3.999221038,3.145467042
3.769849831,3.403944173,2.386641294,1.76174243,3.468796362,3.213771519,2.627141565,3.334155515,2.648475348,2.174429119
3.679687286,3.913662917,3.681250966,3.67514536,3.754482679,3.720976543,3.734930147,3.74061584,2.714271594,2.7867464
2.782016972,2.829288864,2.881963696,3.315385654,3.334050014,2.378282228,2.33442694,3.890746285,2.997182437,3.662836657
2.106990577,3.286201723,2.706521462,2.699441105,3.196641888,3.836423037,3.047728325,3.759373563,2.629044852,3.863189826
3.408855871,3.661924482,2.438911616,3.234648681,3.411477686,3.668320738,3.141131034,3.238637677,3.905504101,3.899863899
2.885010547,3.920742507,3.342513332,1.942759571,3.437069527,3.298899718,2.260102116,2.952872408,2.372424034,3.152228879
2.509137443,2.850791222,3.993702289,2.772220825,1.810931597,2.263443414,3.759842983,2.228005823,3.77398202,3.787869467
3.901712773,2.950061981,3.06361521,2.361304485,3.491841269,2.876620202,3.622747837,3.326209404,3.21595075,3.352023421
2.290135479,3.716371077,2.038032647,3.387780909,3.313442439,3.156706129,2.639273466,1.854366768,3.13871296,3.798286419
3.056278858,3.863574777,2.867155423,2.959876859,3.289549786,3.679808038,3.998511172,3.119353485,3.860761541,3.144142537
3.57973049,3.45181097,1.839964596,3.083313874,3.516381657,3.985525125,2.502223126,3.710909603,3.069141958,3.004234227
3.43633624,3.613581858,3.770839884,3.410988579,3.220277779,2.69531418,2.177327176,2.844362572,3.550390682,3.188457304
3.675392113,2.431346141,3.859409802,3.046956246,3.303676965,3.018016115,2.872811982,3.925543118,3.934161539,3.379004166
1.275701137,3.556555766,2.579544027,2.637925973,3.584645563,3.605560822,2.59710945,3.329520408,2.922898402,2.635537537
3.046193688,2.167644178,2.558398229,2.082714765,3.251560368,3.432125157,3.052443023,2.807043467,2.582274471,3.12182579
3.110530614,2.818109217,3.183392331,3.458902397,3.617172699,3.799780944,3.379500032,3.008418129,1.609684923,2.859843463
2.301288359,2.126773398,2.66435252,3.464104482,3.534151758,3.257699225,2.830102501,0.777235237,3.327507161,2.366918552
2.333331827,3.441635837,3.070291002,4.003485888,3.087660664,2.6857812,3.655966953,3.261449561,3.003463604,2.723104329
2.8023147,2.27201339,2.817619903,3.78754267,3.811279345,3.771055473,2.863962774,2.04299963,1.681673736,2.964967486
1.911072864,2.922921602,2.65629713,3.692239063,3.16099678,3.146980577,2.040797126,3.023697215,3.298757985,2.88920165
2.345365368,2.902600125,3.848393302,3.546588897,2.875971084,3.470543016,2.059556297,1.978620275,2.418155637,2.793354389
2.700956577,2.791145773,3.100949066,3.656997699,1.979526801,3.612909745,3.984421912,3.149157963,3.535954871,3.646533434
3.158665928,3.565090812,2.99599683,3.784582635,2.954750212,3.335001727,1.330488118,2.788143869,2.845072145,2.798857096
3.114450555,3.731147366,2.926326471,3.925903068,3.621143758,3.220571166,3.436244191,3.578906917,1.528908012,2.67757521
3.416634128,2.996009329,2.677108383,2.778290419,3.89232963,2.033844381,3.870122995,3.6266713,3.599210733,3.450522999
3.64410415,1.497615938,2.620421826,2.771901415,2.828467027,3.637716498,3.349206353,3.747831457,2.726632686,3.246512659
3.813527042,2.727063906,2.397837525,2.926262719,3.351858071,3.571113608,2.871308048,3.217401168,3.64710508,3.500169208
3.106701995,1.599402669,3.043133134,3.39657975,3.592167425,2.588166382,3.543224353,3.963550252,2.812805318,3.05310179
3.599829628,1.925490327,3.130818218,2.619743947,2.989594394,3.345349967,3.594488699,3.071912485,2.985521345,3.52328524
3.617355393,2.884407464,3.267883679,2.811734386,2.279413344,2.855399469,3.740544161,3.786889839,3.255546368,3.077723904
3.546529604,2.815501727,2.358818546,1.962513657,3.286040063,2.899017681,3.375341803,3.820698999,2.864214365,2.611208365
2.950748969,2.795038857,3.590388549,3.495740919,3.199209856,3.688396482,3.55025125,1.379660084,2.95290342,3.396214662
3.212239979,3.001543262,3.285804294,2.965274348,3.696439627,3.357379084,3.606622224,3.320135505,3.320641769,3.933965413
2.726821941,3.45705717,3.287838019,3.687627576,2.311473912,3.288180526,3.749035882,3.36678465,3.332099506,2.777397241
3.368837775,2.814335364,3.802376176,2.185611364,1.469557756,3.060771981,3.094930079,3.769057895,2.15072099,3.261961573
3.857715887,2.628655666,3.211699021,3.717214785,1.799027706,3.240340005,2.685448428,3.466677361,3.000004387,3.905299513
3.57733123,1.935956707,3.544464451,1.955266754,3.396687008,2.036348911,3.472000476,2.927243062,2.063770838,3.703183538
3.916171431,2.576227944,2.323142942,2.767454035,2.303536139,3.779416989,1.611694901,3.175757994,3.119215177,2.960879808
2.204362978,2.728824258,2.495216519,2.721328921,2.515721248,3.097263575,3.318642765,3.677589302,3.354190361,2.795594914
3.184507144,3.914059003,3.634592352,3.605040271,2.039669857,2.608387693,3.09686022,3.301377973,3.4903014,1.978487726
2.664699715,3.515771654,3.546114887,3.642305707,3.481156515,2.390847989,3.536483604,3.620422997,3.613465248,2.646028148
2.386221389,3.134026412,3.027576978,2.615745622,3.425777801,3.111745728,2.846731135,3.160873459,3.370702815,3.172303888
2.252352079,3.675241372,2.992180472,2.24829481,2.855708616,2.929344431,3.537458786,1.958411576,3.616948188,2.022181668
2.968388539,3.181969366,3.893467336,3.6509414,2.802244929,3.812511335,3.835388003,2.694411349,3.159282883,1.357783589
3.254464046,2.777804606,3.209199351,2.963312231,3.603676968,3.133346509,2.219823577,2.496728165,3.525463777,2.889539336
3.053190665,3.330331605,3.167244556,3.757436908,2.538828372,2.820297852,2.004963471,2.197630153,3.27410947,3.433345965
3.865553356,3.676883081,3.411772795,2.863652137,2.692872925,2.698130017,2.925381015,3.679463531,2.845623251,3.46994325
2.414386849,3.208152584,3.238746017,3.543739812,3.274277153,1.38002701,3.588243038,3.413000429,2.377684365,2.13222761
3.122415904,3.722286236,2.619549378,3.683834063,2.867756533,1.576791529,3.796015716,3.197820303,3.7537534,3.702533814
2.623054521,3.242194244,3.448949,3.821306285,3.772073657,2.636798932,3.897508037,3.921358004,3.207393617,3.232374895
3.392034931,1.890717896,3.707423407,2.753788378,3.371061083,2.318864078,3.634635785,3.670284711,3.635247475,2.526785459
2.886045553,2.839263827,3.205193623,2.446084364,2.682581211,3.325901032,2.833557963,3.568363444,2.355460185,2.978731571
2.333810397,3.473461616,2.932232729,2.571059313,3.159723496,3.744598197,3.824538326,2.581641837,3.59472847,3.21936919
1.202962435,3.637154801,3.901181083,3.13774552,3.705635521,2.947829303,4.006542557,3.060279705,2.471694683,1.938275431
3.419121161,3.698887965,3.475697384,3.192304375,1.880161361,3.480957013,3.329645205,3.610740614,3.73265118,3.258146605
3.665957241,3.160310994,2.665974554,2.935340952,3.694494694,3.269045245,3.641604869,3.265456992,1.930194024,2.003159239
1.652542713,2.549487149,3.342646281,3.135265842,2.681924798,3.87808931,3.500230838,3.471537128,3.134089903,3.065110533
2.98700795,3.343826317,2.141372814,2.670023545,3.527713737,4.026441215,3.444496724,3.845468596,2.688519618,3.762349417
2.332727296,3.519375506,3.470112564,3.755898185,3.61318238,3.626658272,3.476184115,2.458487175,2.442292142,2.921462474
3.207425751,3.379963413,3.235633899,3.801354841,3.806778088,2.57002059,3.955593023,3.980547568,3.588249626,3.548751324
2.792550981,3.271416581,3.353321208,2.930605413,2.407342809,3.16762864,3.358288128,3.74102776,2.504108955,3.640605406
3.16952227,2.922775656,1.828710108,3.790378971,3.826946293,3.083716744,3.838162827,2.654444533,2.156656463,4.017035001
3.331162488,3.610051108,2.372791018,3.353648677,3.879677039,2.491741731,3.540508337,3.287951456,3.621119942,2.906865608
3.503956892,3.44244162,1.591646411,3.524081835,3.287582673,3.420698489,3.240652893,3.934634451,2.834264242,3.599306375
3.083266931,3.685131457,2.567570633,3.387725368,3.556272597,1.867465352,3.284073461,1.894672536,3.218138099,3.430631215
1.621434655,2.966769199,3.536444536,2.394588502,3.184263944,2.554803584,1.98381221,3.717208411,2.7424917,3.696148647
2.302042194,3.703395764,3.446132613,2.797047699,2.949342467,3.50868817,2.962834794,2.132856003,3.066624536,3.520891172
3.41208811,2.768660362,3.323024337,3.167660374,2.586382314,3.803087232,1.751458832,3.207937866,3.414033012,3.318426282
3.907472271,3.348308897,2.933937579,3.862637603,2.870158293,2.853558132,2.276959521,2.503356283,2.831959489,3.400184362
3.911199227,3.460910376,2.506595225,3.283593462,2.980045817,3.322747304,2.823447764,4.018825885,2.271808394,2.998182698
3.648737807,2.674049742,2.694863686,3.255431478,3.025186128,3.913218379,3.251472107,2.599105181,2.793785557,2.974348169
