1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2.888719376,3.447124647,3.95582842,3.009554609,3.804670819,2.833719129,3.475240887,2.686441053,3.569490412,3.275218151,3.296251141,3.918522031,2.87558051,3.765513373,3.331170824,2.83547238,3.466652212,3.528957836,3.249061724,2.644388653,2.789176747,2.356931456,2.909636162,3.126378625,3.836650237
3.813884426,2.821821765,3.063861318,3.997943241,2.96942322,1.784096991,3.074984424,3.788921677,3.24066504,3.69764307,2.690683922,2.757091811,3.013040802,3.676631879,3.492873024,3.806447974,3.5688281,3.170118353,2.708101209,3.576534008,3.045220365,3.930051916,2.857051085,3.964946024,2.746710641
3.942253189,3.500255103,3.074751661,3.052683139,3.310248713,3.884995384,1.873706306,3.634284596,2.669370083,3.310247683,3.680520339,3.861535125,3.220160212,3.399145471,2.688907588,3.460216766,3.604451604,3.732011019,2.859393342,3.923305051,3.415873506,3.609358931,3.00240855,3.569803828,3.768961451
3.459086058,3.665886806,3.413088796,3.588430932,3.596596882,2.966221177,3.153143998,2.859665388,3.15116742,3.44474313,3.661444444,2.418154887,2.80868852,3.521080884,3.482895016,3.379482774,3.486631418,2.558430057,3.712247373,3.271525022,3.690969973,3.673240979,2.850746794,3.740606054,2.662402946
2.905188207,3.308178752,3.064951573,2.960880486,3.088001007,3.415983172,3.804728123,3.205473187,2.105819674,3.65729739,3.370613155,3.366712285,2.832777733,3.072976857,2.692883466,3.673269484,3.423018235,3.16530582,2.22557751,3.393712057,3.617076555,2.650657746,3.260630595,1.876622915,2.857844757
3.467017233,3.522928852,2.523395176,2.922891433,2.835563133,3.506787037,2.692413987,2.648037979,2.348366035,3.483538846,1.957555217,3.662802696,3.851562857,3.539553495,1.904087604,1.271718563,3.803084947,3.700122109,3.587974563,2.699577497,3.482236173,3.611197217,3.388091986,1.785970116,2.97284988
3.332422653,2.459277224,3.396498634,2.125707069,3.325274589,2.786802737,2.698032476,3.261308377,3.056379702,3.855337505,2.472966589,3.008562478,3.370123747,2.316739618,3.631630704,2.580138181,3.55441375,3.748371504,3.380202195,2.350268065,3.235365175,2.878522522,3.508536724,2.909344012,1.142721048
3.505984779,1.790413703,2.456598604,3.741797233,3.428288758,3.640751422,1.859034711,2.770915674,3.61758944,3.705935873,3.253865477,2.757050572,2.815755794,3.685044726,2.725714231,2.929605975,3.498636554,3.862455352,2.512939327,3.523511839,3.399527535,3.955193614,3.391914516,3.152373749,3.287616106
2.886880682,2.112997486,2.700760304,3.514187042,3.175581357,3.430135959,2.685979568,3.696639052,2.66986198,3.69620651,1.947231354,3.485391616,2.774690964,3.839157481,3.771899583,3.226142962,2.208200802,2.682399474,3.858224202,2.272554658,3.097011944,3.377359944,3.468674348,3.296064641,3.286495981
3.755169544,3.736131332,3.602116989,3.818428978,3.52845855,3.646260378,2.804834085,3.994895748,3.930727436,2.953744857,1.37382915,3.56208472,3.387777029,3.57240121,2.499360042,2.453533088,2.712638133,1.491167786,2.854541926,3.501789414,3.413956196,2.479383386,3.600573603,2.456787574,3.172417706
3.374816388,2.848785529,3.938108526,2.639472936,3.394571398,2.709119757,2.870033134,3.286692274,3.148693012,1.580838671,3.933849573,2.988379776,3.713779749,2.000892575,3.533842705,3.327134136,2.564180144,3.1476544,3.314299712,2.457035708,3.94905941,3.113643554,2.671780675,2.826218034,3.598857008
3.616968669,2.55427596,3.180209038,3.031952324,4.003277893,3.305901361,2.16525944,3.367240046,3.540158859,3.630472163,2.905971511,3.627772559,3.829742718,3.016413275,3.580141065,2.637757605,3.48719642,2.711882968,3.749656206,3.676672417,3.001288014,3.473412686,2.704696443,2.654932694,3.834331645
2.620296888,2.416348039,3.321738349,3.030910628,1.520047988,2.646047437,3.285821661,3.096639293,2.164543757,3.570860597,3.864125275,2.724028702,3.426802283,3.549487954,1.785934868,2.602877103,3.338261254,3.79086278,2.828113088,3.47236095,2.270829865,4.015635027,1.448378828,2.962274007,2.743733025
2.876382884,3.966641355,2.406567741,2.88416756,3.819274661,3.628483458,3.355326284,2.661760518,2.168451633,2.596741152,3.127109326,3.791624918,2.669186478,3.651743334,3.040131625,3.477066128,3.499928081,3.458847797,3.357408935,3.356411865,2.852628457,1.678081334,2.549929473,3.731708965,3.485339459
3.559937403,3.169425794,2.615448627,3.201310442,3.346479483,3.640930733,2.89009512,2.961061977,3.256295603,3.297668245,3.042309494,3.203631908,3.505447917,3.718002393,2.984266147,2.488774668,2.243198006,3.359015868,3.887162116,2.786367888,1.582700136,3.070532451,3.419914683,2.40765314,3.20498349
2.197553945,3.351736429,3.555350746,3.796724479,3.620718379,1.655712108,3.647590068,2.378613333,3.462095852,3.527771389,2.396824735,3.576659022,2.56946245,3.646965385,3.961822641,2.559404438,3.769982965,2.448749183,2.275017496,3.294013609,1.438327141,3.379519348,3.593022317,2.868698318,2.337995925
2.201549722,3.937020143,3.549559577,2.369291133,2.995640114,2.787762064,3.597516964,3.204540909,3.809761519,3.389793382,3.93999786,3.665278203,1.773347823,2.429462415,1.927844227,3.843555891,3.009677185,3.663933375,3.692423708,3.708058863,3.810009471,3.96206709,3.833087677,3.717970987,3.178627947
2.739143404,2.835725668,3.673805147,2.882036866,3.861527848,3.465114235,3.276864612,4.02115587,3.011421925,3.814029074,2.912477505,2.719787846,3.735498451,3.52686108,3.215920894,3.097772494,2.615844063,3.283232484,2.574320552,3.756819523,3.876648056,3.590951928,3.329868064,3.335825542,3.527237421
1.893641998,3.173357807,2.063788998,2.768138839,3.547544149,3.120911069,3.787206065,3.240677417,3.462731387,2.698161545,2.719820876,3.995213754,2.97692012,3.229924522,3.051025351,2.803539219,3.440589487,2.215196851,3.163578751,3.62791539,2.934600815,2.673643788,2.293468144,3.606730653,3.307421174
3.767035079,3.405324638,3.449991361,2.627377662,3.652367831,2.837498807,2.196694946,2.9668067,3.436110414,3.600902229,2.88692003,2.942426646,3.706686104,3.218493316,3.276583441,2.418850601,3.7246521,2.646540663,2.449697806,3.424105107,3.485325164,3.195953389,2.158460712,3.754658319,3.242182929
3.081526248,2.554652497,3.116683082,3.827690477,2.456284394,2.980350754,3.673929869,2.767960791,3.322359679,3.159654048,2.264776486,3.3759466,2.325369641,2.040625652,2.314007071,2.960410382,3.316128344,2.235449637,2.300978154,3.435670303,2.875681801,3.567611715,4.01080139,3.458966009,3.406296326
3.041868493,3.672587162,3.726770975,2.735931108,2.568138599,3.694673561,2.250011984,3.376617972,2.330758641,2.724630733,2.069420901,1.976595215,1.371086211,3.657625195,2.887892077,3.451215245,3.832468409,3.264241124,3.639938289,3.236023406,2.386223387,3.115418725,4.009661456,3.706269217,2.056681825
3.51311115,3.153599914,3.377221813,3.65773873,2.897661556,3.475769885,3.639489462,2.647256623,3.479614872,3.866602891,3.285606284,3.711779229,3.07001791,2.74940716,3.568832596,2.768700881,2.566663818,3.43057507,2.327232917,2.760018142,3.482654448,3.394913716,3.063959722,2.179514919,1.926783071
3.122956884,3.261431805,3.637310939,3.181515578,3.428539196,3.660627498,2.851926069,3.219922689,2.970291731,1.879191816,3.580934801,3.897557843,2.875008978,2.706174737,3.718758196,3.313720898,3.080532101,3.181943525,3.011735178,2.300786434,3.141700259,3.527198948,2.9007994,3.099120217,3.652517404
3.676412935,3.438603457,2.434135189,3.530688721,3.945345336,3.101872671,3.662721224,3.739551612,3.471562908,1.59171142,2.93985204,3.457291333,2.956551614,3.212393472,1.911275226,2.718789635,1.493920702,2.953573761,3.484393338,3.178884708,1.322638107,3.207292295,1.230490072,3.310692584,3.456614475
3.52152172,2.586340365,2.466298284,2.007544776,2.83077302,2.531255086,3.841089381,3.271095874,2.555552591,3.625590511,3.456038551,2.556576454,3.659893053,2.615772718,3.056302231,3.485380491,3.715084608,2.619091401,2.276910576,2.263058108,2.750682273,2.527169116,2.792351053,3.204219365,3.759385609
3.942593616,3.647559393,3.259607623,3.64610982,2.220591465,3.705076799,2.878484057,3.921581789,3.380967129,2.772647382,3.15345162,2.3856124,3.966762284,3.777342069,3.578218935,2.888189918,2.888329521,3.852526361,2.953136124,3.007553147,3.508931567,2.298923769,3.262484145,2.370156139,2.517602641
3.225150931,3.546125399,3.051718328,3.165725172,1.419820265,2.918933722,2.292321769,2.333514803,2.647661468,3.469712277,3.85628117,2.848936628,2.312197611,2.82893961,2.860254426,3.503257047,3.507178136,3.889331075,3.408182146,3.045809771,3.109021732,2.775240355,3.20231815,3.528320796,2.815287313
3.864546575,2.811395251,3.520950192,3.255882362,3.567790606,3.561010731,2.341091092,2.219249465,3.080220833,3.046000414,2.485617772,3.168478671,2.942496801,2.849113471,3.171516578,2.905374207,2.958862871,3.106852074,3.138154623,3.679050065,3.204113718,3.032558422,2.334481526,3.91584102,2.750360527
3.013081537,3.692703295,3.620072892,2.508130791,2.136757788,3.537950482,3.618306026,2.723012432,3.125093633,2.810588545,3.65022709,3.304458082,3.487037087,3.359962444,2.628720179,3.595084283,3.800843943,3.332131203,2.108592435,3.426912277,3.789371811,3.009242629,3.730146386,3.927649074,2.506414496
3.092009223,1.350265993,3.687153817,2.964911848,2.937149413,2.480917778,2.302743472,3.658688132,2.449863118,2.857447914,3.427241653,3.519534372,3.717370596,2.220427027,3.115602063,3.44441655,2.381752249,2.98258658,3.456742525,3.519501211,2.599142064,2.558185853,2.721933406,2.811306403,3.342155643
3.237206473,2.150587634,2.810323782,2.817364355,3.699201199,3.446759787,3.413006777,3.545918155,3.388419097,1.993781257,2.196855802,3.741176304,2.827121001,3.670021802,2.667205744,3.485662409,3.5186826,3.921785558,1.876932801,3.77748176,3.324326828,3.263517494,3.332697733,3.446566621,2.653718094
3.823111882,3.171532977,2.073174032,3.165455424,1.905496872,3.211348677,3.111495535,2.581982752,2.702054451,3.325513416,3.337333839,1.657981848,2.65363686,3.693797042,3.065687956,2.86197897,3.762975971,3.261920379,3.256758392,3.469654622,3.491301115,3.717190406,2.023724295,3.133414112,3.709985941
3.406134905,3.461655125,3.504475306,2.978049949,3.558298244,3.521659563,3.791086886,3.423139472,3.554374254,3.598174635,3.971458207,2.718548168,2.413923187,2.63904773,1.902384103,2.850062491,3.537460491,3.164974981,2.48898884,3.600497233,2.467159758,3.395854932,3.702597834,3.965083497,2.610959108
3.154997188,3.843091501,3.059320339,3.400597907,3.628009942,3.413816225,3.491363238,3.642446207,3.422887832,3.853762005,2.614664009,3.444920679,3.059881438,3.608568068,3.024118179,3.284673515,2.778722782,3.556730528,3.447044372,3.656505502,3.820891467,2.396363741,3.062262895,2.615507503,3.369533722
3.649537156,1.875269792,3.239339872,3.519973112,2.374311906,3.51597691,3.282661123,3.510367218,3.17402078,3.079410933,2.450792755,3.173579225,3.775038732,3.607865825,2.389555173,3.674755266,2.993774935,2.528462184,3.135669026,3.283142477,2.556502778,3.348884161,3.312264814,3.107218255,3.073483234
3.017860374,1.893095027,3.303465361,3.558692935,3.135398753,3.300852396,3.307215835,2.630473398,3.483486211,3.496511792,3.245846872,3.568740402,3.17454269,3.694201438,3.929724279,3.757599462,2.232736269,3.006176973,2.784772398,2.74374781,3.092794283,3.33528748,2.232461745,3.321946232,3.118183408
3.380590606,2.562574397,3.628210557,3.911273185,3.014051092,2.818059675,3.657735811,3.251192567,3.118723601,1.914049297,3.33120729,2.452970852,2.847162268,3.622340162,3.012112185,3.012447392,3.307329442,2.203578789,2.442995098,2.453025031,2.738232329,2.474089708,3.44995949,3.140550859,2.339719012
1.850550179,2.27454559,3.082574435,3.514407972,3.80572016,3.414067618,3.983626282,3.558604196,2.480324387,3.280932196,2.973407153,3.393179887,3.791752965,2.121479439,3.343041817,3.075147703,2.31522171,3.463119083,2.199491166,2.769145364,3.641483014,1.712573104,3.128528069,3.298484877,2.929442261
3.339248659,3.901365956,2.333062566,3.347295018,1.839627558,3.33300626,3.64484126,2.906063347,3.719811468,3.566462825,3.910368761,3.49894238,3.20884628,3.004344002,2.191252303,2.412015197,2.32599251,2.322297128,3.623225319,2.783747934,3.346424604,3.583257831,2.974388119,2.030187262,2.37045621
3.641065603,3.430012366,3.23865094,3.065528784,3.217346623,2.718922892,2.5353489,2.450455227,3.157797556,3.342055548,3.75133048,1.778340137,3.913332702,3.768464459,3.744347165,3.773973051,1.604902949,2.890326847,3.46568468,2.061983527,3.612356816,3.389181614,3.085726823,3.510900185,3.26645534
3.848224338,3.455136127,3.719180183,3.004970408,3.827829245,1.368468085,3.51063124,2.550756302,2.764666522,3.578040787,2.855333166,2.474743302,3.847952154,2.025004016,3.366754592,3.241893677,3.556169503,2.268118669,2.115829682,3.237218917,3.662400835,3.136397902,3.495600412,2.865899803,2.992680732
3.875590458,3.818872426,2.131341164,3.039935823,2.763870135,3.377477313,3.304746005,3.984923347,1.962048479,3.299625633,2.920766927,3.546399461,2.841774049,1.835028199,3.177631057,3.287434656,3.282568334,3.741265135,1.353653015,2.885579864,2.276556258,3.315939506,3.400411083,1.451496451,3.933480794
3.017087834,3.632375029,2.73704226,2.947518034,3.484528611,2.870458501,3.497256579,1.866547894,4.011624892,3.917946265,3.376481941,3.658852762,2.766388203,2.814962849,3.041931778,3.500121645,3.602417944,2.235605515,3.047408871,3.103138446,2.094144501,3.568835566,3.002021989,3.719697821,2.580705657
2.690454702,3.488010767,2.379538053,3.848921536,2.398818869,3.625406072,2.241715514,3.084910803,3.447610717,3.106968202,2.987742973,3.119949815,2.884173469,3.654771779,2.797455474,3.042624315,3.296812708,2.928154642,2.819614486,3.100187947,4.015541578,3.940189365,3.384744736,2.597053594,3.48390438
3.401359373,1.641642814,3.47452866,3.453879485,2.395927938,3.776346186,3.594674226,3.453017847,3.66786513,1.869632819,3.675476124,2.221639809,2.218412816,3.807966638,3.096826644,3.803452877,2.961273871,3.500666406,3.473604052,3.891839622,3.170671573,2.506811285,3.696454265,2.936745553,3.667533115
3.755054562,3.46460185,2.950565996,3.504694851,2.379850989,2.208225884,3.760936925,1.699030345,3.210687241,2.922116029,3.587121528,3.733719115,3.12289482,3.195368923,3.319164113,3.908147547,3.4289305,2.971432474,2.497971469,3.672833693,2.819907622,3.145222071,1.587915645,3.187280251,2.562284448
3.694526259,1.215398718,3.908683956,3.279049738,3.790327308,3.832961267,3.468927826,3.186695722,3.801510355,2.498030817,1.321910738,3.714218058,3.159277805,3.773902263,3.0953515,3.303985758,3.404328166,2.942440303,3.300076225,3.062810706,3.380283477,3.218697833,3.444182181,2.220766432,3.806967173
1.774837461,3.322348187,3.753143953,2.508111623,3.08989613,3.854071053,3.299702461,3.938394759,3.149243035,3.270387463,3.616579663,3.425578636,3.475468432,2.595253679,2.968592394,1.700131091,3.696475774,3.980777346,3.227202969,3.373592336,3.634847456,2.91462469,3.630273124,2.746308248,3.744825139
2.433424527,2.003351148,3.313304399,3.717557278,2.842348952,2.10238685,3.781640312,3.698026907,3.296994282,2.701998112,3.187180924,2.468724956,3.554694406,3.805901475,3.224804216,3.687730095,2.840396481,2.11834253,2.834977168,3.511028604,3.72057625,1.930163455,3.867602269,3.412173887,2.757028703
3.965596681,3.804962582,3.773168686,3.279028374,2.292835986,3.865495867,3.121599214,3.133461596,3.855812819,2.253826046,3.66967756,3.805853364,3.255700236,3.633670158,3.713794019,3.247743108,2.528235419,2.825962586,3.324236335,3.414184755,2.96669518,2.862343722,3.558051156,3.124703204,3.040142983
3.094506885,3.474298405,3.717013129,3.800630386,3.386522986,3.99604556,3.13252681,3.48130855,2.885409971,3.394096508,3.235626203,3.557297133,3.390783057,2.6625195,3.563189603,2.821708045,3.507501075,3.236293423,2.539037941,3.487086636,2.486484583,3.749172269,2.409346156,2.637208814,2.702204376
1.433354453,3.770944536,3.273496977,1.708389317,3.072355064,3.200642863,3.85811832,3.993671288,2.873405984,2.798530018,2.631909533,2.621869175,3.245592923,2.919655421,3.393942065,1.744484575,3.842806666,3.064445182,3.114365056,2.742325218,3.43549589,2.790791892,3.908436418,3.182630275,3.371269344
2.103037146,3.341342177,3.988768355,2.868550755,2.77086926,3.892666839,3.779117251,2.939561372,3.545160512,3.037649748,3.827394875,3.822973359,2.965710809,3.768957026,3.219603497,3.962997069,2.739493373,2.937789984,2.014269215,3.569897718,3.053956225,2.88418178,2.92152727,2.736526794,2.388202325
2.646297228,3.22296994,3.833960717,3.948191221,1.941024544,2.448066152,2.624440232,1.339845739,1.982700287,2.092102268,3.945263406,2.755051276,2.58799765,2.327992334,2.27961396,3.59988892,2.583494601,3.725308196,3.657517224,2.715508236,1.861000016,3.888869634,2.900736852,2.827666885,3.586380443
3.230642207,2.944852011,3.901826275,3.279718292,3.492721976,3.072109402,2.478083005,3.738116788,3.310209951,2.998439763,2.733792709,3.439287184,3.470132174,3.895140981,3.064009114,2.961644834,3.303165399,3.726550476,3.61122316,1.799067352,3.101110698,3.145169054,3.361718977,2.285380844,3.547293161
2.530073354,3.755242027,2.085988287,3.534339306,3.456809067,2.420138881,3.953490092,3.546380735,3.454546232,2.733550168,3.721744048,3.941313464,3.332890656,3.375049509,3.715090847,3.851555199,3.017424004,3.6429669,3.157753284,3.538610507,3.116225686,3.719783221,3.457582227,2.285556364,1.899911953
3.750845472,3.359650712,2.15637442,3.921643566,2.450344385,3.27011774,3.285304792,3.765168496,3.410522481,3.53512559,1.658867433,3.19434004,3.140507266,3.032486912,1.378832611,3.745358538,2.19991381,2.512243472,3.17069147,2.636671238,1.890805311,3.166306745,2.802724355,1.912362356,1.351353272
3.022174627,3.715973033,3.391629096,3.323615379,1.946465408,3.550371191,3.979644117,3.161862979,3.546387237,3.820037204,3.888342662,2.677127864,2.918785765,3.633656918,3.50593307,3.970347308,3.803636777,3.642952048,2.144511861,3.909135751,3.644468237,2.882180192,2.84996534,3.856476748,2.749183565
3.209182433,3.787861649,2.911063362,2.314410302,3.61112061,3.222844072,2.033629032,3.252077773,3.529984264,3.858817924,2.833422509,3.381661536,3.097561281,3.791757497,2.125212546,1.49882844,3.884735516,2.127828124,2.328359522,3.762761084,2.846429527,3.599670274,2.76397887,2.789754261,3.724869921
3.089631623,2.724307485,3.348629676,2.252481539,2.787152571,3.681872836,2.725547706,3.989835354,1.447997437,2.239818385,3.482049349,3.673334851,3.633113009,3.526803387,1.642690295,3.84856539,3.404328967,3.431377079,3.306607179,3.322330318,3.293480168,3.790026258,3.839280655,3.257033144,2.916342888
3.844967107,3.660209709,2.852243378,4.013173145,3.895808828,2.551186595,3.78265692,3.272043448,3.092472912,3.642565657,1.423438768,3.243610713,3.292095004,3.738486709,3.540762531,3.558383159,3.632863598,2.696800463,3.347519092,3.506853784,2.950702522,3.328310681,3.920726284,3.657896927,3.751003535
3.45611902,2.33957264,3.791079839,3.671238538,2.687295061,2.512138313,3.899388775,3.351987278,3.337990041,3.667701929,2.875228109,2.956628526,3.858408358,3.418482032,3.588123119,3.58761758,2.846831892,3.645903573,2.923508494,3.063182447,3.101494464,3.302238477,3.646590588,3.900140694,4.014916048
3.830552124,2.580283795,4.020924496,3.747321694,3.004497094,2.796850574,3.842284168,3.989139119,3.475718667,3.41661857,2.781291392,3.071520128,2.411052286,2.472320551,2.945189639,3.679778805,3.924276479,2.649112174,3.055150583,2.373219699,3.885842853,3.720344236,3.183274998,2.093888355,2.792831862
3.363321133,3.355378575,2.839096191,3.556078406,2.120045778,3.713999108,3.070631549,3.65053458,3.255708339,3.693664407,2.780364787,2.933498519,3.406768896,3.364672996,2.329840165,1.83582455,2.99434665,3.404015122,2.702092997,3.061442388,3.440821012,2.964090074,3.934713884,3.659378155,3.67792185
3.06305242,2.694414598,3.208136258,1.960660251,3.54106652,2.775910081,3.837555143,3.717795123,3.926206962,3.048133149,3.078154381,3.290808283,3.83935784,2.946486656,3.471608819,3.437971602,3.504566242,3.666022592,2.830571095,3.147002288,3.986319228,3.917958708,3.983299464,3.489847891,2.876989553
3.076704485,3.618163113,3.794943785,2.699087888,2.117631556,3.177617982,2.536139547,3.571893945,3.758200778,3.253320179,3.5152458,3.661642354,3.246324274,2.92452231,3.382377476,3.449485987,2.99663867,3.840884356,4.006054423,1.793795093,2.624058924,3.131679033,3.414481047,2.977997198,1.74069487
2.80557936,2.603369592,3.614802296,3.860081363,3.414718183,2.893813634,3.073059241,2.299956147,3.399092812,3.171134384,2.897978824,3.47030234,3.345546625,1.953102764,3.332506167,3.495736687,3.827815129,3.213377385,2.945525747,3.174511612,2.918117932,3.317282001,3.726178713,3.993215951,2.7061607
3.609334721,2.782060293,1.525328606,2.431748947,1.833536057,2.588606224,3.338651421,3.259811251,2.741002637,3.179469686,3.320312226,3.446802842,2.932282883,2.63175675,3.396239934,3.556135457,2.799354015,3.368646759,1.973689835,2.952068287,4.029620223,3.187474375,3.379660685,3.264857885,2.593981556
3.412987334,3.282890312,2.971829333,2.503856582,3.492392775,3.276330277,2.482211635,3.13132704,3.80306366,2.644139693,2.834077709,2.807229523,2.957212839,3.765856857,1.742083586,3.451323876,3.711068582,3.503988149,3.017481951,2.195706079,3.838387649,3.812452374,3.544682236,3.122040094,2.896443221
3.389972899,2.588818418,3.608849131,3.494986843,1.65502072,3.72718285,3.250144974,3.033102892,3.239784524,1.946910808,2.340497053,3.600772233,3.32409789,3.841699945,2.132437595,3.278003512,3.816984293,2.469761102,2.224318029,3.121077733,1.528387068,3.905861124,3.243431748,2.650810537,3.718604174
4.012657017,2.40557545,2.480599847,2.446524201,3.074361505,3.286063399,3.278194495,3.754609707,3.118443337,2.671406987,3.551401849,2.753630879,2.921984546,2.416783743,2.453841269,3.54992335,2.27278975,3.829533212,3.415139021,3.080537441,2.608305973,3.103449324,3.78842287,3.757452965,3.032049733
2.747190682,2.864325094,3.249502277,3.026756203,3.776286939,3.615015615,2.302153169,3.091918997,3.757964911,3.14107321,2.65285339,3.367577711,2.819468324,2.792418352,3.777616124,3.841273101,2.494381654,3.201164357,3.797079987,3.27777067,2.504926867,3.576506815,2.763851493,2.551713963,3.32621048
2.782961374,3.280148008,3.294226034,2.033233346,2.966364182,3.256601849,3.645949537,2.174379688,3.91826469,2.663311087,3.336050067,3.085018776,3.023866615,3.284545818,3.193281081,2.867226816,3.875696967,2.948096137,3.634061902,3.202943611,3.446776977,2.984024598,3.116593522,2.886561565,2.943643663
3.713296126,3.558775695,3.061428231,3.365093483,3.371628697,2.876596982,3.614693504,2.823313673,2.511696965,3.594930425,2.573650258,2.970028829,2.77865918,3.3033496,3.466521225,2.299915659,3.040256879,2.400331587,3.50590497,3.857887398,3.450970562,3.311421727,2.774122327,2.797691863,2.803281761
2.038166368,2.861389375,3.135354915,3.681895368,2.801347363,3.765745451,3.253131137,3.545847609,3.051646345,3.38557685,3.335089544,3.880094578,3.468338653,3.161761611,3.167062797,3.779435469,3.523445153,3.007794161,3.364207231,3.008216381,2.20303706,2.570954163,3.369994212,3.440208923,3.366803456
2.271805505,3.149652125,3.324412474,2.091280441,3.577380192,2.615918057,3.708707518,2.986152942,2.743639748,2.823070252,3.349982316,2.512132127,3.815969347,3.693223073,3.655814731,3.520154916,3.645275553,3.234473493,3.166566095,3.27527106,3.810198022,3.810790557,3.552902017,3.564366558,3.09103675
2.876484035,4.038285297,3.607041308,2.325586122,3.178321052,2.59573792,3.804192492,3.070397311,3.389895941,2.422364607,2.793610515,2.705439153,3.324477289,3.666533797,3.539176979,2.296465324,2.854919585,3.979403698,2.897973999,3.817940115,0.798024104,2.581740035,3.636948728,3.818040808,2.905098581
3.759172949,3.319636248,3.502660724,3.383564685,2.299727827,2.095675535,3.200577032,3.460136554,3.303059705,2.161173992,3.372004624,2.957902812,3.09606922,3.743171322,3.624304432,2.599853116,2.793579969,2.599796439,4.012272229,2.844813505,2.674380342,3.894056419,3.276894165,3.504337335,2.975280384
2.965452634,2.945455368,3.059948763,2.434258899,3.256160236,1.353397516,3.203183188,2.713229242,2.609784446,2.579658566,3.887178325,3.446853257,3.217723443,3.833843586,3.396777109,3.089443405,3.735828434,2.586684462,2.973901848,2.921714439,3.634765148,3.70858884,3.509548077,3.249366955,2.888453758
3.502199984,3.11623346,3.720627493,1.967587529,3.397410105,3.582295502,3.32751295,3.567832741,3.355091808,3.345349575,3.684060149,2.141372333,3.764507386,2.850753718,3.001128711,2.604770774,2.912055854,3.843116687,3.92677,3.060119119,2.746166266,3.380796856,2.471803784,3.102350468,2.979986018
3.613732516,2.505224629,1.773108636,2.928014665,3.487551626,2.531335413,3.558119448,2.048678984,2.970033912,3.41796166,1.938856533,3.726496002,3.138660291,3.606634171,3.564077082,2.220895413,3.077185983,3.660374391,3.758673604,3.52101484,0.967799516,3.455248492,1.962954621,3.405393686,3.579428652
2.367150936,3.050940495,2.388624826,2.558170247,3.213212592,3.672950083,3.182346329,3.622502435,3.163064042,2.948305487,2.515307957,3.429651421,3.580207595,3.59486787,3.561325768,3.62644554,3.581288057,2.682281102,3.614373629,3.067060383,2.724649877,3.134207462,3.603234895,3.154130265,3.967316412
2.943159143,3.271826407,3.440273513,3.49003584,2.646949829,2.806648519,2.832204587,3.611771292,3.507531001,3.103827334,3.838595131,3.364774606,3.035442194,3.906662216,2.260524669,3.602497952,2.179645148,3.498228259,2.593536031,2.576459251,4.002404089,3.604256474,2.951382316,2.749000134,1.815520475
3.702121461,3.828691553,2.867579431,3.532747544,3.580355849,3.704866287,3.500353713,3.236601376,3.444548868,2.966302778,3.238134925,2.904737053,1.386615326,3.20529302,3.954773732,3.58595551,3.252200704,2.714130598,3.852529832,3.441221701,3.446325039,3.619468793,3.48229578,3.884183715,3.028399394
3.765459059,3.065091086,3.39714666,3.768439823,3.459942631,3.797134454,3.004653997,2.884243374,3.760505972,3.771026593,3.932834815,2.780842477,3.476720902,2.742230087,3.057133721,3.462765098,2.831336319,2.526641908,3.166621468,2.744550852,2.740404747,2.458572513,3.925515345,3.383519804,3.390122215
2.831927989,3.86762683,3.908800813,1.957165695,1.974549742,2.711472355,2.00121338,3.290665742,2.647105458,2.466305151,3.172777366,2.508068852,2.824031914,3.586736179,2.686302549,3.297224415,3.290788522,3.819438696,2.739632183,3.691100664,3.774431679,3.989066326,3.33173345,3.215769642,3.656895699
3.652083558,3.853020963,2.575525142,3.028750069,3.438787996,3.509266384,2.527704469,3.467132917,3.686325887,2.575085352,2.775519879,3.165638542,3.320699707,3.15185043,3.585084542,3.010656541,3.619323692,2.413200258,3.154786977,3.841974839,3.4686051,2.737084667,2.395916457,2.88244102,1.107228266
3.966576727,2.619618975,1.683560031,2.790946992,2.953787414,3.866340467,3.562627625,2.799565984,3.583558659,3.687240289,3.198643807,3.555589767,3.661515002,2.661893318,1.996582855,4.000385698,2.981978199,3.600552784,3.611592807,1.863027952,3.589037061,3.283186737,3.350637266,2.051316693,3.655441463
2.523900555,2.633036155,2.291895041,3.736146436,2.777723055,3.238543588,3.249614061,1.651127908,3.391310927,3.669277055,1.561151228,2.745630702,3.136079909,3.70252748,2.910940255,1.947645665,3.152860861,3.482874168,3.000769045,2.325456037,2.763185468,3.167319925,3.678232326,2.422266913,3.526179551
3.289778616,3.578714666,4.014702586,2.546928197,1.937582266,2.6194814,3.70491717,3.768467695,3.813309848,3.048639599,2.761450576,2.6720252,2.676927497,3.471293422,3.398737456,3.651320824,2.229942972,3.945879345,3.944963689,2.125914335,2.993123442,2.614686712,3.935832217,3.182318129,1.125724603
3.756498634,2.939031425,3.318548508,3.226234448,3.286841588,3.263594703,2.815685171,3.846655246,3.529284058,3.2271446,3.871530934,3.719846799,1.631916487,3.118743176,1.61208519,3.347543249,3.420162332,1.893776198,2.3662255,1.965272588,1.897748359,2.336831089,3.291602898,3.350816301,2.163428474
3.887662393,3.938207977,1.514907347,3.298125319,1.686331037,3.642376654,3.909653526,2.844126947,3.48730872,2.978294843,4.026199231,3.260549081,3.865537244,2.846063964,3.627918839,2.559569694,2.747203971,1.515176658,3.459549486,3.665235402,2.280253152,2.030755528,3.933722343,3.428068826,3.509930225
